name,masked_R_entropy,masked_G_entropy,masked_B_entropy,masked_total_objects,masked_total_area,cloud_area,cloud_percentage
ImgROI_1048_Tile_00_Date_20240603.tif,7.44372002762395,7.441098740916793,7.462580860649695,317,394145,0,0.0
ImgROI_1049_Tile_00_Date_20240603.tif,7.725460262687824,7.683073351077426,7.688161541942948,226,256272,45117,17.21
ImgROI_104_Tile_00_Date_20240603.tif,7.0098509433514735,7.028473712345165,7.085484803055988,81,22524,115927,44.22
ImgROI_1050_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,18,1882,231591,88.34
ImgROI_1051_Tile_00_Date_20240603.tif,7.180635120801395,7.001656018192376,6.988383649382956,75,50525,168108,64.13
ImgROI_1052_Tile_00_Date_20240603.tif,4.962999368141164,4.725710193259114,4.755092310210905,136,95852,129247,49.3
ImgROI_1053_Tile_00_Date_20240603.tif,7.16267500518633,7.156357631879756,7.096180219394826,385,292968,23134,8.82
ImgROI_1054_Tile_00_Date_20240603.tif,8.074039502520241,8.075208060198948,8.069727331526003,479,385258,0,0.0
ImgROI_1055_Tile_00_Date_20240603.tif,7.546862682682697,7.493054956109915,7.520102131567357,173,111569,106652,40.68
ImgROI_1056_Tile_00_Date_20240603.tif,7.625066370115582,7.515917629449724,7.5070617676516225,93,104016,123515,47.12
ImgROI_1057_Tile_00_Date_20240603.tif,7.799686525550216,7.701331058702031,7.675378143795519,412,287239,29704,11.33
ImgROI_1058_Tile_00_Date_20240603.tif,3.124291456377344,3.073523421208644,3.0717361598392574,12,5832,225408,85.99
ImgROI_1059_Tile_00_Date_20240603.tif,7.514409087182618,7.473191524356145,7.428649142723963,574,369811,0,0.0
ImgROI_105_Tile_00_Date_20240603.tif,7.846153463985313,7.870418827919099,7.884101456379908,49,324838,0,0.0
ImgROI_1060_Tile_00_Date_20240603.tif,6.863706146865637,6.804619437541627,6.8483716150256075,129,33061,147577,56.3
ImgROI_1061_Tile_00_Date_20240603.tif,2.7359844965470606,2.523587821557862,2.5499026916261642,400,152843,5328,2.03
ImgROI_1062_Tile_00_Date_20240603.tif,7.830293421020183,7.895844552557687,7.910133188012248,781,293865,0,0.0
ImgROI_1063_Tile_00_Date_20240603.tif,5.447775240389143,5.7427098452116265,5.731171939789113,490,158812,44356,16.92
ImgROI_1064_Tile_00_Date_20240603.tif,4.432714669889251,4.446273517380448,4.454607407200856,272,173136,110574,42.18
ImgROI_1065_Tile_00_Date_20240603.tif,7.421074983606784,7.392923875603608,7.36002141224292,157,209331,26388,10.07
ImgROI_1066_Tile_00_Date_20240603.tif,2.052236500719142,2.0575098506345784,2.0742559893228365,5,521,214237,81.72
ImgROI_1067_Tile_00_Date_20240603.tif,6.775604031623609,6.807779266566845,6.81117120838387,37,51549,159404,60.81
ImgROI_1068_Tile_00_Date_20240603.tif,6.816926466512114,6.825401037411464,6.862222339080084,65,84911,0,0.0
ImgROI_1069_Tile_00_Date_20240603.tif,7.313232456977517,7.367699970138571,7.344954071940308,221,359426,0,0.0
ImgROI_106_Tile_00_Date_20240603.tif,3.7269253036552614,3.7343704475896238,3.7427603866701595,20,262613,0,0.0
ImgROI_1070_Tile_00_Date_20240603.tif,7.735109862547873,7.71004822641102,7.669304853966392,310,114582,54348,20.73
ImgROI_1071_Tile_00_Date_20240603.tif,7.699769065535526,7.841512580643679,7.855811206494117,241,126648,78802,30.06
ImgROI_1072_Tile_00_Date_20240603.tif,8.157004945400137,8.186442678398768,8.174157572909923,86,58962,141645,54.03
ImgROI_1073_Tile_00_Date_20240603.tif,6.101600191077411,6.450907954106203,6.419724687088693,43,39688,0,0.0
ImgROI_1074_Tile_00_Date_20240603.tif,7.891735907406681,7.88772708676137,7.911319182041789,498,321171,0,0.0
ImgROI_1075_Tile_00_Date_20240603.tif,7.3427046217677825,7.368707953086164,7.437086224283789,260,186175,0,0.0
ImgROI_1076_Tile_00_Date_20240603.tif,8.107685716368236,8.066474402164589,8.084347152109961,373,244663,19060,7.27
ImgROI_1077_Tile_00_Date_20240603.tif,7.629076563464957,7.605148336068734,7.596696736221936,465,304977,0,0.0
ImgROI_1078_Tile_00_Date_20240603.tif,4.777236327446133,4.500322841587083,4.529224875399673,17,3818,169194,64.54
ImgROI_1079_Tile_00_Date_20240603.tif,7.395063754685869,7.380188218666134,7.399478211937206,200,130830,90947,34.69
ImgROI_107_Tile_00_Date_20240603.tif,8.590310653919609,8.602615429315133,8.58704911837161,86,52346,56873,21.7
ImgROI_1080_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,21,18278,99206,37.84
ImgROI_1081_Tile_00_Date_20240603.tif,7.914621098415528,8.006936262061625,7.9872931219831464,210,86611,100311,38.27
ImgROI_1082_Tile_00_Date_20240603.tif,7.59855908902174,7.570354289519273,7.636851200705035,531,433033,0,0.0
ImgROI_1083_Tile_00_Date_20240603.tif,8.112625759578172,8.095320592641178,8.150320460220598,285,76820,16507,6.3
ImgROI_1084_Tile_00_Date_20240603.tif,8.307483984907993,8.238374000545736,8.318473254405964,152,78996,93029,35.49
ImgROI_1085_Tile_00_Date_20240603.tif,7.0108508825319324,7.045301010054834,6.89969617639094,43,364935,0,0.0
ImgROI_1086_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,15,3721,0,0.0
ImgROI_1087_Tile_00_Date_20240603.tif,7.954665260227343,7.934270730035713,7.892950447715265,56,268969,0,0.0
ImgROI_1088_Tile_00_Date_20240603.tif,5.997276576378115,6.000973069529462,6.015301373383256,0,0,222001,84.69
ImgROI_1089_Tile_00_Date_20240603.tif,8.105234634213351,8.04484988176688,8.045957560377142,115,39455,77452,29.55
ImgROI_108_Tile_00_Date_20240603.tif,7.86515535286339,7.883688951881839,7.879016145200741,17,5471,9482,3.62
ImgROI_1090_Tile_00_Date_20240603.tif,8.157463622971905,8.147048992464196,8.15612119315926,190,299836,0,0.0
ImgROI_1091_Tile_00_Date_20240603.tif,8.22820103883429,8.205793046818382,8.217305519907557,98,15895,11099,4.23
ImgROI_1092_Tile_00_Date_20240603.tif,8.463685726351759,8.454011337253577,8.467871041992495,219,73070,64581,24.64
ImgROI_1093_Tile_00_Date_20240603.tif,7.52831436393247,7.509607255509974,7.554224057013108,93,390060,0,0.0
ImgROI_1094_Tile_00_Date_20240603.tif,8.704085199011603,8.68803032442131,8.669377763408267,291,342534,16445,6.27
ImgROI_1095_Tile_00_Date_20240603.tif,7.24976799079823,7.276387317958911,7.266800575962385,233,263231,0,0.0
ImgROI_1096_Tile_00_Date_20240603.tif,6.8244094832684485,6.849959513505763,6.869189655811833,115,58435,98260,37.48
ImgROI_1097_Tile_00_Date_20240603.tif,6.826937891732992,6.84910767037104,6.86692862679013,116,58399,95861,36.57
ImgROI_1098_Tile_00_Date_20240603.tif,6.804692647540629,6.831898605069895,6.873207918534646,72,42375,0,0.0
ImgROI_1099_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,33,126087,0,0.0
ImgROI_109_Tile_00_Date_20240603.tif,7.381291761671106,7.475194706214622,7.015676047979593,46,303313,40062,15.28
ImgROI_10_Tile_00_Date_20240603.tif,0.6380133659571837,0.64860233894318,0.8833176714540285,11,1347,114398,43.64
ImgROI_1100_Tile_00_Date_20240603.tif,7.629151099140585,7.677338646370109,7.73188009327713,273,204098,0,0.0
ImgROI_1101_Tile_00_Date_20240603.tif,5.167783838873899,5.160225120020809,4.9328438808851365,93,105768,102887,39.25
ImgROI_1102_Tile_00_Date_20240603.tif,7.148200661740505,7.106892115171258,7.042514062406975,119,248764,39812,15.19
ImgROI_1103_Tile_00_Date_20240603.tif,6.819727326254606,6.818772291851596,6.818116405792454,89,28595,19371,7.39
ImgROI_1104_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,5,1552,239675,91.43
ImgROI_1105_Tile_00_Date_20240603.tif,7.426117772563137,7.424249035356878,7.414962527658262,37,17726,106036,40.45
ImgROI_1106_Tile_00_Date_20240603.tif,6.386160393100672,6.396807292209947,6.433125398869608,4,487,226796,86.52
ImgROI_1107_Tile_00_Date_20240603.tif,6.468688546202239,6.501198930977713,6.422097748196134,7,341074,56794,21.67
ImgROI_1108_Tile_00_Date_20240603.tif,6.075370366183513,6.14157311069499,6.083783494152288,6,258568,0,0.0
ImgROI_1109_Tile_00_Date_20240603.tif,7.445047722639401,7.421893598414179,7.590777677797119,1,170,179866,68.61
ImgROI_110_Tile_00_Date_20240603.tif,0.14312723136643257,0.14312723136643257,0.14573139803309923,3,470,243387,92.84
ImgROI_1110_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,4,515,247968,94.59
ImgROI_1111_Tile_00_Date_20240603.tif,8.141146234360084,8.209754254212926,8.191617931472257,226,345447,0,0.0
ImgROI_1112_Tile_00_Date_20240603.tif,8.597636519870425,8.57735406104808,8.55436175960015,234,124650,3510,1.34
ImgROI_1113_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,5,37317,0,0.0
ImgROI_1114_Tile_00_Date_20240603.tif,3.2107593221121853,3.2627948359304777,3.2468579601268246,51,91564,18883,7.2
ImgROI_1115_Tile_00_Date_20240603.tif,7.547475725660326,7.556023911802739,7.563990034109423,74,299230,0,0.0
ImgROI_1116_Tile_00_Date_20240603.tif,7.225465480617575,7.198501801959422,7.226704188422325,44,26357,168120,64.13
ImgROI_1117_Tile_00_Date_20240603.tif,7.5557214597103055,7.558902978592743,7.594587470599392,15,2422,24324,9.28
ImgROI_1118_Tile_00_Date_20240603.tif,6.491783445812742,6.43383509927034,6.368035915758397,3,55,206829,78.9
ImgROI_1119_Tile_00_Date_20240603.tif,6.503033117769226,6.485803169849742,6.47371328693846,55,131032,41908,15.99
ImgROI_111_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,54,263059,0,0.0
ImgROI_1120_Tile_00_Date_20240603.tif,6.988572667852557,6.989875422551179,6.962033594782372,107,333443,4112,1.57
ImgROI_1121_Tile_00_Date_20240603.tif,6.874461668480911,6.85758676996674,6.873253164425148,123,351255,0,0.0
ImgROI_1122_Tile_00_Date_20240603.tif,7.922890012364464,7.916705634439599,7.900493967963588,100,67240,64150,24.47
ImgROI_1123_Tile_00_Date_20240603.tif,3.8570833643376283,3.8697032067759456,3.649700233204846,4,2808,235324,89.77
ImgROI_1124_Tile_00_Date_20240603.tif,5.99773926754301,6.039372885284114,5.854286080020439,4,2521,236041,90.04
ImgROI_1125_Tile_00_Date_20240603.tif,7.522898473020529,7.609438704039215,7.62378743769945,174,427847,0,0.0
ImgROI_1126_Tile_00_Date_20240603.tif,6.638676968457111,6.675327543366162,6.666111557703981,195,145925,25730,9.82
ImgROI_1127_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,32,88864,187666,71.59
ImgROI_1128_Tile_00_Date_20240603.tif,7.485368112138469,7.38667741781388,7.373447259842065,11,6361,180298,68.78
ImgROI_1129_Tile_00_Date_20240603.tif,6.94882958607542,6.924736302890235,6.983065250960956,143,100720,42744,16.31
ImgROI_112_Tile_00_Date_20240603.tif,7.241527853650616,7.561394888623754,7.599989594712611,284,357134,19881,7.58
ImgROI_1130_Tile_00_Date_20240603.tif,7.917679193894766,8.0306249620671,8.02679859822011,16,27366,187657,71.59
ImgROI_1131_Tile_00_Date_20240603.tif,7.776464523905355,7.826762411093301,7.7702581112963,165,222157,28365,10.82
ImgROI_1132_Tile_00_Date_20240603.tif,4.890081543058262,4.885381351760484,4.838432747810215,19,19899,156296,59.62
ImgROI_1133_Tile_00_Date_20240603.tif,7.631821910436506,7.550182023712249,7.476924970006816,220,337713,0,0.0
ImgROI_1134_Tile_00_Date_20240603.tif,7.878043883926284,7.884216363528021,7.814304784561859,88,83674,116603,44.48
ImgROI_1135_Tile_00_Date_20240603.tif,7.424674273933812,7.3659262834728105,7.325413253594835,114,50202,49,0.02
ImgROI_1136_Tile_00_Date_20240603.tif,7.311942263694134,7.529348529588535,7.506121256091973,62,22934,120056,45.8
ImgROI_1137_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,112864,43.05
ImgROI_1138_Tile_00_Date_20240603.tif,7.268304090191438,7.271255811198703,7.185849283149583,55,26223,30512,11.64
ImgROI_1139_Tile_00_Date_20240603.tif,7.062062384375733,7.078864463529048,7.0060150937531285,74,292027,0,0.0
ImgROI_113_Tile_00_Date_20240603.tif,1.6691996821102695,1.6903521723418273,1.6921457188927151,92,84650,122238,46.63
ImgROI_1140_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,243828,93.01
ImgROI_1141_Tile_00_Date_20240603.tif,7.849163286006347,7.8318109550523065,7.831112706651545,85,54950,33398,12.74
ImgROI_1142_Tile_00_Date_20240603.tif,8.082057151326504,8.067209273644812,8.00952187408066,44,17653,91854,35.04
ImgROI_1143_Tile_00_Date_20240603.tif,7.2429537793114545,7.300657325416306,7.358891720807704,51,28631,48452,18.48
ImgROI_1144_Tile_00_Date_20240603.tif,6.918500373393356,6.912981304494345,6.879280454031633,97,392492,0,0.0
ImgROI_1145_Tile_00_Date_20240603.tif,7.890983331206609,7.914932554009092,8.065566609302618,175,69156,7622,2.91
ImgROI_1146_Tile_00_Date_20240603.tif,6.563912233337446,6.5174122461644615,6.568970973951835,182,62546,74435,28.39
ImgROI_1147_Tile_00_Date_20240603.tif,2.7306783416623723,2.7562431094495192,2.340534986134009,7,2226,207064,78.99
ImgROI_1148_Tile_00_Date_20240603.tif,7.085294235300301,7.097668576982922,7.164983562553678,338,334806,0,0.0
ImgROI_1149_Tile_00_Date_20240603.tif,5.990133898368,6.023091389496908,5.9956138845379545,215,56477,0,0.0
ImgROI_114_Tile_00_Date_20240603.tif,1.6753909418787112,1.6875106827737283,1.6947498855593817,98,87660,120940,46.13
ImgROI_1150_Tile_00_Date_20240603.tif,6.983684216970504,6.988389529284298,6.966738359615057,363,459246,0,0.0
ImgROI_1151_Tile_00_Date_20240603.tif,2.934736751953381,3.01660232755617,3.031335663964552,4,225,112232,42.81
ImgROI_1152_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,14,12334,99374,37.91
ImgROI_1153_Tile_00_Date_20240603.tif,7.365331254578288,7.384939512614946,7.3742080232673475,111,48383,68658,26.19
ImgROI_1154_Tile_00_Date_20240603.tif,7.1046467903292845,7.132540318689772,7.101538600468721,408,146370,17377,6.63
ImgROI_1155_Tile_00_Date_20240603.tif,7.416304428125221,7.462633029609506,7.497928894315757,265,334220,23936,9.13
ImgROI_1156_Tile_00_Date_20240603.tif,6.7690157920429135,6.953930919379322,6.921470251278077,267,360949,0,0.0
ImgROI_1157_Tile_00_Date_20240603.tif,2.377877227164313,2.3580919817613952,2.3770816754689847,74,13902,41639,15.88
ImgROI_1158_Tile_00_Date_20240603.tif,3.482916857991845,3.457979512598747,3.6259981432424886,23,3132,182425,69.59
ImgROI_1159_Tile_00_Date_20240603.tif,7.824107334028453,7.851030414750412,7.669092491503013,139,49251,112539,42.93
ImgROI_115_Tile_00_Date_20240603.tif,8.185144549965877,8.23496206415007,8.10758121475639,27,307858,0,0.0
ImgROI_1160_Tile_00_Date_20240603.tif,7.078194962145449,7.0091674710566965,6.969066007737907,112,342199,0,0.0
ImgROI_1161_Tile_00_Date_20240603.tif,6.399460481918747,6.401920329840976,6.5142854642108725,144,32989,27355,10.44
ImgROI_1162_Tile_00_Date_20240603.tif,4.545688246663295,4.519260160845477,4.787615982056731,26,2548,196112,74.81
ImgROI_1163_Tile_00_Date_20240603.tif,6.350415557784318,6.333919539668965,6.375982350863825,225,30540,60429,23.05
ImgROI_1164_Tile_00_Date_20240603.tif,0.6084466628268553,0.6136549961601887,0.8402407132037601,21,8643,207020,78.97
ImgROI_1165_Tile_00_Date_20240603.tif,7.262807019459023,7.253938790234095,7.264479222211184,53,329285,0,0.0
ImgROI_1166_Tile_00_Date_20240603.tif,3.703017299718586,3.689905203541761,3.455866244955139,15,13195,147592,56.3
ImgROI_1167_Tile_00_Date_20240603.tif,6.7904588120554825,6.737107459755758,6.59850650874342,71,101743,99020,37.77
ImgROI_1168_Tile_00_Date_20240603.tif,6.968634887193895,6.9843628947840894,6.9015650508190935,66,33102,78203,29.83
ImgROI_1169_Tile_00_Date_20240603.tif,5.68399877178194,5.704214305476045,5.683564423804614,128,46435,37971,14.48
ImgROI_116_Tile_00_Date_20240603.tif,0.666189633587777,0.6561571404014379,0.569957460041202,20,1121,10911,4.16
ImgROI_1170_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,29431,11.23
ImgROI_1171_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,68,305648,0,0.0
ImgROI_1172_Tile_00_Date_20240603.tif,7.760309637651457,7.922399197473508,7.965833954950627,104,86319,96243,36.71
ImgROI_1173_Tile_00_Date_20240603.tif,5.507156866146446,5.555157068882741,5.591796346861148,53,19595,156325,59.63
ImgROI_1174_Tile_00_Date_20240603.tif,0.5176490213032892,0.5132513080857348,0.5137427713032892,85,262316,8101,3.09
ImgROI_1175_Tile_00_Date_20240603.tif,7.891294001997926,7.949074143279681,7.734618888009161,244,85744,0,0.0
ImgROI_1176_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,50,41055,87559,33.4
ImgROI_1177_Tile_00_Date_20240603.tif,8.056026520651017,8.092853266370081,8.124011458047592,202,77071,0,0.0
ImgROI_1178_Tile_00_Date_20240603.tif,7.00868509534319,7.039845315054172,7.0041042368347535,79,417402,13600,5.19
ImgROI_1179_Tile_00_Date_20240603.tif,8.21667700436083,8.19697762505955,8.392505369121674,136,60286,119712,45.67
ImgROI_117_Tile_00_Date_20240603.tif,5.503533635810118,5.486106343460065,5.540444890174004,11,14815,83015,31.67
ImgROI_1180_Tile_00_Date_20240603.tif,7.462680334821647,7.538740851486958,7.485518361513978,388,466382,0,0.0
ImgROI_1181_Tile_00_Date_20240603.tif,7.307597431103871,7.419926867376186,7.4450943822823135,302,156362,43993,16.78
ImgROI_1182_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,213958,81.62
ImgROI_1183_Tile_00_Date_20240603.tif,7.35211389728693,7.520766114341799,7.545332583455433,412,448133,16397,6.25
ImgROI_1184_Tile_00_Date_20240603.tif,7.749118024370146,7.837874348190365,7.848386015001171,69,30113,143210,54.63
ImgROI_1185_Tile_00_Date_20240603.tif,7.5019479380392164,7.445742672640357,7.447320174055302,596,470414,706,0.27
ImgROI_1186_Tile_00_Date_20240603.tif,8.000020492186822,7.993395899728621,7.948341698305999,519,476999,0,0.0
ImgROI_1187_Tile_00_Date_20240603.tif,7.733347408432131,7.697863705561866,7.854689302403827,396,156211,32681,12.47
ImgROI_1188_Tile_00_Date_20240603.tif,5.140929994602402,5.163040778643438,5.204608887082193,19,2580,208086,79.38
ImgROI_1189_Tile_00_Date_20240603.tif,4.118551666983938,4.165495715670888,3.85200781376278,99,37706,133117,50.78
ImgROI_118_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,150445,57.39
ImgROI_1190_Tile_00_Date_20240603.tif,3.873384027726686,3.741865161866644,3.7451373364304152,11,13771,26466,10.1
ImgROI_1191_Tile_00_Date_20240603.tif,6.901059527023256,6.815087245171577,6.7650214755473215,15,262619,2216,0.85
ImgROI_1192_Tile_00_Date_20240603.tif,7.401763184549991,7.410333736150905,7.317945406834922,17,5600,64237,24.5
ImgROI_1193_Tile_00_Date_20240603.tif,8.316485729907212,8.318592813862544,8.317384815112925,3,861,117585,44.86
ImgROI_1194_Tile_00_Date_20240603.tif,7.311975721351666,7.319577978183721,7.255651626912466,15,264880,0,0.0
ImgROI_1195_Tile_00_Date_20240603.tif,6.9105546041950445,6.907722819592344,6.832108369123258,40,366397,0,0.0
ImgROI_1196_Tile_00_Date_20240603.tif,7.306428179420854,7.353563519478378,7.088417462023351,0,0,242006,92.32
ImgROI_1197_Tile_00_Date_20240603.tif,6.90503518274865,6.892533492036882,6.8961293580627485,47,10440,0,0.0
ImgROI_1198_Tile_00_Date_20240603.tif,8.08011382995927,8.044610415321351,7.9753011943176775,35,9976,98703,37.65
ImgROI_1199_Tile_00_Date_20240603.tif,7.748781217155766,7.693786222147525,7.605602758323281,101,288981,29653,11.31
ImgROI_119_Tile_00_Date_20240603.tif,7.993644313829537,7.9916092797534795,7.967791980502511,32,2584,11821,4.51
ImgROI_11_Tile_00_Date_20240603.tif,7.351956825981007,7.372037710830771,7.485219764296641,111,114295,52837,20.16
ImgROI_1200_Tile_00_Date_20240603.tif,7.2636075160049165,7.285173352044892,7.255387224955115,35,107555,1,0.0
ImgROI_1201_Tile_00_Date_20240603.tif,7.961873016103066,7.96481170911554,7.989395544755692,72,421030,0,0.0
ImgROI_1202_Tile_00_Date_20240603.tif,8.423877947498498,8.123259510225717,8.121758856789159,17,22749,151066,57.63
