name,masked_R_entropy,masked_G_entropy,masked_B_entropy,masked_total_objects,masked_total_area,cloud_area,cloud_percentage
ImgROI_1064_Tile_00_Date_20240603.tif,2.8092869992409875,2.8635657095941562,2.9663783799179497,241,95820,110574,42.18
ImgROI_1065_Tile_00_Date_20240603.tif,7.421074983606784,7.392923875603608,7.36002141224292,139,421576,26388,10.07
ImgROI_1066_Tile_00_Date_20240603.tif,1.0218901636659328,1.0234672368349236,1.0254640122210639,19,34447,214237,81.72
ImgROI_1067_Tile_00_Date_20240603.tif,6.775604031623609,6.807779266566845,6.81117120838387,36,51980,159404,60.81
ImgROI_1068_Tile_00_Date_20240603.tif,6.816926466512114,6.825401037411464,6.862222339080084,65,84907,0,0.0
ImgROI_1069_Tile_00_Date_20240603.tif,7.313232456977517,7.367699970138571,7.344954071940308,221,359380,0,0.0
ImgROI_106_Tile_00_Date_20240603.tif,7.903662237108142,7.927646721925996,7.953765704904951,62,335598,0,0.0
ImgROI_1070_Tile_00_Date_20240603.tif,7.735109862547873,7.71004822641102,7.669304853966392,312,120356,54348,20.73
ImgROI_1071_Tile_00_Date_20240603.tif,6.99279206450115,7.039888880719825,7.08717765861601,192,108111,78802,30.06
ImgROI_1072_Tile_00_Date_20240603.tif,6.966860992179273,6.967061204527,6.948343167256407,63,88781,141645,54.03
ImgROI_1073_Tile_00_Date_20240603.tif,6.490110358292479,6.156023129257749,5.685140437830233,96,58864,0,0.0
ImgROI_1074_Tile_00_Date_20240603.tif,7.891735907406681,7.88772708676137,7.911319182041789,501,321933,0,0.0
ImgROI_1075_Tile_00_Date_20240603.tif,7.3427046217677825,7.378805462854607,7.44718373405223,262,188690,0,0.0
ImgROI_1076_Tile_00_Date_20240603.tif,7.540504627878692,7.590455660769624,7.604146411214995,379,258077,19060,7.27
ImgROI_1077_Tile_00_Date_20240603.tif,7.629076563464957,7.613943762503844,7.606794245990377,466,304191,0,0.0
ImgROI_1078_Tile_00_Date_20240603.tif,5.251582677104027,5.151586945250223,5.188306015087631,14,7281,169194,64.54
ImgROI_1079_Tile_00_Date_20240603.tif,7.43751283962355,7.458547776125308,7.519974489140461,182,123508,90947,34.69
ImgROI_107_Tile_00_Date_20240603.tif,6.611083622242182,6.559147148765358,6.432457712978696,82,52811,56873,21.7
ImgROI_1080_Tile_00_Date_20240603.tif,2.8111375985482465,2.788085052510328,2.7809019717424066,6,1034,99206,37.84
ImgROI_1081_Tile_00_Date_20240603.tif,7.5427671080441465,7.617383052785299,7.6643517329827,168,48485,100311,38.27
ImgROI_1082_Tile_00_Date_20240603.tif,7.59855908902174,7.570354289519273,7.636851200705035,534,434003,0,0.0
ImgROI_1083_Tile_00_Date_20240603.tif,8.112625759578172,8.095320592641178,8.150320460220598,286,76929,16507,6.3
ImgROI_1084_Tile_00_Date_20240603.tif,7.284703950079634,7.366748790925265,7.554476531343213,131,63549,93029,35.49
ImgROI_1085_Tile_00_Date_20240603.tif,7.0108508825319324,7.045301010054834,6.89969617639094,43,364935,0,0.0
ImgROI_1086_Tile_00_Date_20240603.tif,7.0945526881861145,6.146177603356673,4.05532213169471,8,2445,0,0.0
ImgROI_1087_Tile_00_Date_20240603.tif,7.954665260227343,7.934270730035713,7.892950447715265,57,279420,0,0.0
ImgROI_1088_Tile_00_Date_20240603.tif,4.377009385469281,4.40604075235972,4.475715140209266,0,0,222001,84.69
ImgROI_1089_Tile_00_Date_20240603.tif,7.795005637074194,7.742523563881499,7.787858646225476,92,33736,77452,29.55
ImgROI_108_Tile_00_Date_20240603.tif,7.86515535286339,7.883688951881839,7.879016145200741,17,5475,9482,3.62
ImgROI_1090_Tile_00_Date_20240603.tif,8.157463622971905,8.147048992464196,8.15612119315926,190,299836,0,0.0
ImgROI_1091_Tile_00_Date_20240603.tif,8.22820103883429,8.205793046818382,8.217305519907557,98,15895,11099,4.23
ImgROI_1092_Tile_00_Date_20240603.tif,8.293776481167212,8.318869702571144,8.325551189001667,213,70888,64581,24.64
ImgROI_1093_Tile_00_Date_20240603.tif,7.52831436393247,7.509607255509974,7.554224057013108,92,393880,0,0.0
ImgROI_1094_Tile_00_Date_20240603.tif,8.704085199011603,8.68803032442131,8.669377763408267,285,338047,16445,6.27
ImgROI_1095_Tile_00_Date_20240603.tif,7.24976799079823,7.276387317958911,7.266800575962385,233,263231,0,0.0
ImgROI_1096_Tile_00_Date_20240603.tif,6.8244094832684485,6.849959513505763,6.869189655811833,118,70946,98260,37.48
ImgROI_1097_Tile_00_Date_20240603.tif,6.826937891732992,6.84910767037104,6.86692862679013,116,70184,95861,36.57
ImgROI_1098_Tile_00_Date_20240603.tif,6.813488073975738,6.8517792843434435,6.896498567955751,66,43646,0,0.0
ImgROI_1099_Tile_00_Date_20240603.tif,6.882186429206866,6.85043960884598,6.863997251702309,54,58625,0,0.0
ImgROI_109_Tile_00_Date_20240603.tif,5.651802520100642,5.6695301051129485,5.671407663656831,35,277891,40062,15.28
ImgROI_10_Tile_00_Date_20240603.tif,7.5787332606354685,7.58624310662741,7.569703668711601,3,441,114398,43.64
ImgROI_1100_Tile_00_Date_20240603.tif,7.629151099140585,7.677338646370109,7.73188009327713,269,202552,0,0.0
ImgROI_1101_Tile_00_Date_20240603.tif,3.7589698600655064,3.750078888444328,3.7709233928237618,76,159689,102887,39.25
ImgROI_1102_Tile_00_Date_20240603.tif,7.148200661740505,7.106892115171258,7.042514062406975,106,237422,39812,15.19
ImgROI_1103_Tile_00_Date_20240603.tif,6.819727326254606,6.818772291851596,6.818116405792454,90,28588,19371,7.39
ImgROI_1104_Tile_00_Date_20240603.tif,0.7620089189685957,0.4711657908180403,0.051875962588491455,2,1425,239675,91.43
ImgROI_1105_Tile_00_Date_20240603.tif,7.426117772563137,7.424249035356878,7.414962527658262,31,13944,106036,40.45
ImgROI_1106_Tile_00_Date_20240603.tif,6.223096136010937,6.234913920435942,6.210621829168982,3,1244,226796,86.52
ImgROI_1107_Tile_00_Date_20240603.tif,6.468688546202239,6.501198930977713,6.422097748196134,7,335215,56794,21.67
ImgROI_1108_Tile_00_Date_20240603.tif,6.075370366183513,6.14157311069499,6.083783494152288,6,258568,0,0.0
ImgROI_1109_Tile_00_Date_20240603.tif,4.918947166121154,4.837583611189021,4.660916825001153,1,167,179866,68.61
ImgROI_110_Tile_00_Date_20240603.tif,4.424244172959186,4.337388723012052,4.247491244349969,1,23,243387,92.84
ImgROI_1110_Tile_00_Date_20240603.tif,8.35366074018668,8.355476871451827,8.371475261003175,7,6323,247968,94.59
ImgROI_1111_Tile_00_Date_20240603.tif,8.141146234360084,8.209754254212926,8.191617931472257,226,345447,0,0.0
ImgROI_1112_Tile_00_Date_20240603.tif,8.597636519870425,8.57735406104808,8.55436175960015,238,125746,3510,1.34
ImgROI_1113_Tile_00_Date_20240603.tif,7.257695995257353,7.266893252473116,7.34692810591199,13,1741,0,0.0
ImgROI_1114_Tile_00_Date_20240603.tif,8.129916160289124,8.175986714134899,8.07697682562598,74,24067,18883,7.2
ImgROI_1115_Tile_00_Date_20240603.tif,7.547475725660326,7.556023911802739,7.563990034109423,75,299615,0,0.0
ImgROI_1116_Tile_00_Date_20240603.tif,5.384651489132387,5.481916629094042,5.5113315146253194,31,11361,168120,64.13
ImgROI_1117_Tile_00_Date_20240603.tif,7.905291892986968,7.894972457365257,7.888917771054684,17,3144,24324,9.28
ImgROI_1118_Tile_00_Date_20240603.tif,5.578390226903817,5.36712830727465,5.332549795373837,5,2467,206829,78.9
ImgROI_1119_Tile_00_Date_20240603.tif,4.867247365240727,4.883364515673637,4.796606711544865,46,345644,41908,15.99
ImgROI_111_Tile_00_Date_20240603.tif,6.128468366375834,5.780565252706092,5.414589809704624,161,530437,0,0.0
ImgROI_1120_Tile_00_Date_20240603.tif,6.988572667852557,6.989875422551179,6.962033594782372,107,333403,4112,1.57
ImgROI_1121_Tile_00_Date_20240603.tif,6.874461668480911,6.85758676996674,6.873253164425148,123,351255,0,0.0
ImgROI_1122_Tile_00_Date_20240603.tif,6.871244700247756,6.796800930323399,6.726843368548779,87,57172,64150,24.47
ImgROI_1123_Tile_00_Date_20240603.tif,0.9579981746527259,0.7757585384209158,0.7203673178560345,4,448,235324,89.77
ImgROI_1124_Tile_00_Date_20240603.tif,4.798912805538853,4.757820781538462,4.724772829394073,1,1123,236041,90.04
ImgROI_1125_Tile_00_Date_20240603.tif,7.522898473020529,7.609438704039215,7.62378743769945,174,427847,0,0.0
ImgROI_1126_Tile_00_Date_20240603.tif,6.638676968457111,6.675327543366162,6.666111557703981,185,135631,25730,9.82
ImgROI_1127_Tile_00_Date_20240603.tif,5.264928036121541,5.144323888666771,5.154727481793917,32,27157,187666,71.59
ImgROI_1128_Tile_00_Date_20240603.tif,7.107286170267257,7.09879620915636,7.0729531374005905,17,30060,180298,68.78
ImgROI_1129_Tile_00_Date_20240603.tif,6.552676952531331,6.611343245913263,6.6535453373238065,123,79813,42744,16.31
ImgROI_112_Tile_00_Date_20240603.tif,8.795112509516285,8.69850378674767,8.710131152943463,193,102522,19881,7.58
ImgROI_1130_Tile_00_Date_20240603.tif,6.4485936367265015,6.495926883671176,6.419420483774599,24,75207,187657,71.59
ImgROI_1131_Tile_00_Date_20240603.tif,7.246436833589203,7.361913652595841,7.4418939629094325,152,219185,28365,10.82
ImgROI_1132_Tile_00_Date_20240603.tif,3.6265198749735283,3.617518105826698,3.6204748317073525,25,107956,156296,59.62
ImgROI_1133_Tile_00_Date_20240603.tif,7.631821910436506,7.550182023712249,7.476924970006816,219,337553,0,0.0
ImgROI_1134_Tile_00_Date_20240603.tif,7.702924372739186,7.642962224547082,7.55907099548809,78,74711,116603,44.48
ImgROI_1135_Tile_00_Date_20240603.tif,7.424674273933812,7.3659262834728105,7.325413253594835,115,50350,49,0.02
ImgROI_1136_Tile_00_Date_20240603.tif,7.230086445017884,7.185938149895529,7.04851035624101,60,23838,120056,45.8
ImgROI_1137_Tile_00_Date_20240603.tif,6.944906908977122,6.865970986205043,6.857797657704909,1,25,112864,43.05
ImgROI_1138_Tile_00_Date_20240603.tif,7.268304090191438,7.271255811198703,7.185849283149583,56,26233,30512,11.64
ImgROI_1139_Tile_00_Date_20240603.tif,7.062062384375733,7.078864463529048,7.0060150937531285,74,292027,0,0.0
ImgROI_113_Tile_00_Date_20240603.tif,4.70800084471059,4.66993309420775,4.6363207047476696,49,154880,122238,46.63
ImgROI_1140_Tile_00_Date_20240603.tif,0.2731537955851399,0.1660857051889907,0.051875962588491455,1,27,243828,93.01
ImgROI_1141_Tile_00_Date_20240603.tif,7.436102602940877,7.422748780743396,7.431180798690817,84,44414,33398,12.74
ImgROI_1142_Tile_00_Date_20240603.tif,7.067258551641699,7.07608521744384,7.075824818332615,39,17158,91854,35.04
ImgROI_1143_Tile_00_Date_20240603.tif,7.2429537793114545,7.300657325416306,7.358891720807704,49,28165,48452,18.48
ImgROI_1144_Tile_00_Date_20240603.tif,6.918500373393356,6.912981304494345,6.879280454031633,97,392492,0,0.0
ImgROI_1145_Tile_00_Date_20240603.tif,6.8925990406419295,6.926971960462437,6.966041531639556,169,62312,7622,2.91
ImgROI_1146_Tile_00_Date_20240603.tif,5.955652806625349,5.969862961051589,5.990166512986925,141,63453,74435,28.39
ImgROI_1147_Tile_00_Date_20240603.tif,3.413803086597334,3.213621429254268,3.1770682037002387,22,20173,207064,78.99
ImgROI_1148_Tile_00_Date_20240603.tif,7.085294235300301,7.097668576982922,7.164983562553678,338,334806,0,0.0
ImgROI_1149_Tile_00_Date_20240603.tif,7.1803752994120185,7.179832090320415,7.151790579314419,222,58267,0,0.0
ImgROI_114_Tile_00_Date_20240603.tif,4.716868139619524,4.665397921818215,4.627374288155399,55,164054,120940,46.13
ImgROI_1150_Tile_00_Date_20240603.tif,6.983684216970504,6.988389529284298,6.966738359615057,360,455214,0,0.0
ImgROI_1151_Tile_00_Date_20240603.tif,7.633005383469019,7.653420279762549,7.7038707744787205,3,1252,112232,42.81
ImgROI_1152_Tile_00_Date_20240603.tif,8.067817211263796,6.264879339784176,6.011952319566473,13,7274,99374,37.91
ImgROI_1153_Tile_00_Date_20240603.tif,7.256394929269111,7.257662681935448,7.240765603506682,89,43787,68658,26.19
ImgROI_1154_Tile_00_Date_20240603.tif,7.1046467903292845,7.132540318689772,7.101538600468721,387,373724,17377,6.63
ImgROI_1155_Tile_00_Date_20240603.tif,7.332162808089973,7.436819113498885,7.474872213621411,247,325555,23936,9.13
ImgROI_1156_Tile_00_Date_20240603.tif,6.7690157920429135,6.953930919379322,6.921470251278077,267,360949,0,0.0
ImgROI_1157_Tile_00_Date_20240603.tif,5.5182357165782765,5.504581606406505,5.523343708403113,91,24223,41639,15.88
ImgROI_1158_Tile_00_Date_20240603.tif,4.029211107263931,3.5962366379963853,3.49670772957171,41,9134,182425,69.59
ImgROI_1159_Tile_00_Date_20240603.tif,6.6589538700010475,6.693907432405318,6.6498120751922025,122,38767,112539,42.93
ImgROI_115_Tile_00_Date_20240603.tif,8.185144549965877,8.23496206415007,8.10758121475639,27,307858,0,0.0
ImgROI_1160_Tile_00_Date_20240603.tif,7.078194962145449,7.0091674710566965,6.969066007737907,109,342390,0,0.0
ImgROI_1161_Tile_00_Date_20240603.tif,6.437215268278536,6.439689251613228,6.396787654814218,121,278885,27355,10.44
ImgROI_1162_Tile_00_Date_20240603.tif,3.4012733442858827,3.3352807853969315,3.287191822546782,10,2819,196112,74.81
ImgROI_1163_Tile_00_Date_20240603.tif,2.219995461739627,1.7137841899708601,1.5964438227211037,111,35521,60429,23.05
ImgROI_1164_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,8,2509,207020,78.97
ImgROI_1165_Tile_00_Date_20240603.tif,7.262807019459023,7.253938790234095,7.264479222211184,54,330583,0,0.0
ImgROI_1166_Tile_00_Date_20240603.tif,6.517528479352968,6.499774954402236,6.538648543926573,16,14483,147592,56.3
ImgROI_1167_Tile_00_Date_20240603.tif,6.90813063606302,6.87181780055808,6.910838694353192,63,86002,99020,37.77
ImgROI_1168_Tile_00_Date_20240603.tif,6.585598610739538,6.607053737223683,6.645490327311775,64,37866,78203,29.83
ImgROI_1169_Tile_00_Date_20240603.tif,5.883844538413682,5.893566023562325,5.884303962073888,104,50095,37971,14.48
ImgROI_116_Tile_00_Date_20240603.tif,5.302001341381454,5.108152131895628,5.09451162104041,17,858,10911,4.16
ImgROI_1170_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,43,253577,29431,11.23
ImgROI_1171_Tile_00_Date_20240603.tif,1.9063038588069758,1.5843450562405106,1.5620752254196069,139,252436,0,0.0
ImgROI_1172_Tile_00_Date_20240603.tif,9.024071250594517,9.019102026596638,9.033023952368287,95,236622,96243,36.71
ImgROI_1173_Tile_00_Date_20240603.tif,1.7735308557102785,1.5931924093587853,1.5303337622020523,7,2330,156325,59.63
ImgROI_1174_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,32,275232,8101,3.09
ImgROI_1175_Tile_00_Date_20240603.tif,8.749681432358043,8.794368694325582,8.713625782689157,124,70576,0,0.0
ImgROI_1176_Tile_00_Date_20240603.tif,4.4437341994793425,4.426592536671555,4.421276513450603,53,56704,87559,33.4
ImgROI_1177_Tile_00_Date_20240603.tif,8.056026520651017,8.092853266370081,8.144206477584477,189,81291,0,0.0
ImgROI_1178_Tile_00_Date_20240603.tif,7.00868509534319,7.039845315054172,7.0041042368347535,74,398323,13600,5.19
ImgROI_1179_Tile_00_Date_20240603.tif,7.505371361353198,7.510953695793716,7.63017233454519,107,129661,119712,45.67
ImgROI_117_Tile_00_Date_20240603.tif,5.8819977126497545,5.923636046253534,5.915316247934881,10,3709,83015,31.67
ImgROI_1180_Tile_00_Date_20240603.tif,7.462680334821647,7.538740851486958,7.485518361513978,398,482297,0,0.0
ImgROI_1181_Tile_00_Date_20240603.tif,7.307597431103871,7.419926867376186,7.4450943822823135,277,142892,43993,16.78
ImgROI_1182_Tile_00_Date_20240603.tif,8.0478406848137,7.717084171883372,7.0597631581093845,7,16929,213958,81.62
ImgROI_1183_Tile_00_Date_20240603.tif,7.327919520029701,7.437646533242751,7.472640359287441,404,450458,16397,6.25
ImgROI_1184_Tile_00_Date_20240603.tif,7.7561199042543665,7.834343869634275,7.8522922650011715,73,46499,143210,54.63
ImgROI_1185_Tile_00_Date_20240603.tif,7.5019479380392164,7.445742672640357,7.447320174055302,594,471811,706,0.27
ImgROI_1186_Tile_00_Date_20240603.tif,7.997643223661821,7.992293364889075,7.948341698305999,511,475885,0,0.0
ImgROI_1187_Tile_00_Date_20240603.tif,7.678138998102024,7.6325936205230995,7.612213514397866,354,141180,32681,12.47
ImgROI_1188_Tile_00_Date_20240603.tif,6.422318899845017,6.431180612504409,6.381912711279273,16,3790,208086,79.38
ImgROI_1189_Tile_00_Date_20240603.tif,2.551513640334853,1.9684959843942078,1.7067698208499547,74,47160,133117,50.78
ImgROI_118_Tile_00_Date_20240603.tif,4.967282047431339,3.6144375735294227,2.2804386989275476,7,903,150445,57.39
ImgROI_1190_Tile_00_Date_20240603.tif,7.1115920275959885,7.11831656031853,7.1197700219358735,12,7443,26466,10.1
ImgROI_1191_Tile_00_Date_20240603.tif,6.901059527023256,6.815087245171577,6.7650214755473215,15,262698,2216,0.85
ImgROI_1192_Tile_00_Date_20240603.tif,7.401763184549991,7.410333736150905,7.317945406834922,16,5809,64237,24.5
ImgROI_1193_Tile_00_Date_20240603.tif,8.316485729907212,8.318592813862544,8.300556383191076,3,859,117585,44.86
ImgROI_1194_Tile_00_Date_20240603.tif,7.311975721351666,7.319577978183721,7.255651626912466,15,264880,0,0.0
ImgROI_1195_Tile_00_Date_20240603.tif,6.9105546041950445,6.907722819592344,6.832108369123258,40,366397,0,0.0
ImgROI_1196_Tile_00_Date_20240603.tif,6.01531113508331,6.033818473776392,6.015478112004484,0,0,242006,92.32
ImgROI_1197_Tile_00_Date_20240603.tif,6.90503518274865,6.892533492036882,6.8961293580627485,47,10440,0,0.0
ImgROI_1198_Tile_00_Date_20240603.tif,8.08011382995927,8.044610415321351,7.9753011943176775,33,6344,98703,37.65
ImgROI_1199_Tile_00_Date_20240603.tif,7.4419595545610955,7.428982710489437,7.400248287377807,100,289160,29653,11.31
ImgROI_119_Tile_00_Date_20240603.tif,7.993644313829537,7.9916092797534795,7.967791980502511,32,2584,11821,4.51
ImgROI_11_Tile_00_Date_20240603.tif,7.099185891904825,7.122482555695627,7.090799616344229,71,54341,52837,20.16
ImgROI_1200_Tile_00_Date_20240603.tif,7.492924751031727,7.497105128255944,7.466414329317232,36,105549,1,0.0
ImgROI_1201_Tile_00_Date_20240603.tif,7.961873016103066,7.96481170911554,7.989395544755692,72,421030,0,0.0
ImgROI_1202_Tile_00_Date_20240603.tif,6.645940186742461,6.618726638917801,6.5967601281002946,10,13887,151066,57.63
ImgROI_1203_Tile_00_Date_20240603.tif,8.330890007385467,8.291797616212673,8.29604301563966,48,240222,26898,10.26
