name,raw_R_entropy,raw_G_entropy,raw_B_entropy,raw_total_objects,raw_total_area,cloud_percentage
ImgROI_1042_Tile_00_Date_20240603.tif,10.194396204003407,9.938814081097815,9.793959862958094,151,82789,54.23
ImgROI_1044_Tile_00_Date_20240603.tif,9.87250843860919,9.755140186373668,9.571301915105169,177,66616,54.49
ImgROI_1045_Tile_00_Date_20240603.tif,10.860610647090434,10.605653628001363,10.529458388214474,30,23363,71.61
ImgROI_1046_Tile_00_Date_20240603.tif,10.360797201948197,9.964762471260013,9.745339847001034,95,95664,54.12
ImgROI_1047_Tile_00_Date_20240603.tif,9.553609667981776,9.045751508926678,8.655884680229585,174,201896,26.63
ImgROI_1049_Tile_00_Date_20240603.tif,8.553336094458343,8.336432767619009,7.768127745049521,224,260589,17.21
ImgROI_104_Tile_00_Date_20240603.tif,8.911960559463328,8.660599224625443,8.540192055792536,75,14895,44.22
ImgROI_1050_Tile_00_Date_20240603.tif,10.17397099946668,9.992219936488215,9.97627618629121,2,379,88.34
ImgROI_1051_Tile_00_Date_20240603.tif,9.827435311852714,9.72234682001576,9.543972410986884,78,54570,64.13
ImgROI_1052_Tile_00_Date_20240603.tif,9.961088149370402,9.651088315458717,9.451427746979054,148,100982,49.3
ImgROI_1055_Tile_00_Date_20240603.tif,9.31531107048734,9.17821652765461,8.814881556048658,162,113650,40.68
ImgROI_1056_Tile_00_Date_20240603.tif,9.73832464865848,9.567718306395474,9.32128276029204,99,76718,47.12
ImgROI_1057_Tile_00_Date_20240603.tif,8.141661866184053,7.835969515240847,7.252692058472228,409,283803,11.33
ImgROI_1058_Tile_00_Date_20240603.tif,11.240769191405583,11.056928942505976,11.01794632358366,11,4824,85.99
ImgROI_1060_Tile_00_Date_20240603.tif,8.051329743754602,7.797522923825308,7.740152771085411,127,36263,56.3
ImgROI_1063_Tile_00_Date_20240603.tif,9.120948138110698,8.712102190946766,8.491007862961224,503,157539,16.92
ImgROI_1064_Tile_00_Date_20240603.tif,9.252232839647174,8.869026637168224,8.773444834971034,281,168511,42.18
ImgROI_1065_Tile_00_Date_20240603.tif,7.883010251489067,7.396704274545322,7.033184559384559,154,455585,10.07
ImgROI_1066_Tile_00_Date_20240603.tif,10.706621413391856,10.490244354210128,10.429116231443384,8,5594,81.72
ImgROI_1067_Tile_00_Date_20240603.tif,8.751132685524103,8.361926477970556,8.352317121007575,36,50852,60.81
ImgROI_1070_Tile_00_Date_20240603.tif,8.504835647926141,8.036606549065619,7.631146325992756,317,115206,20.73
ImgROI_1071_Tile_00_Date_20240603.tif,8.987208958600537,8.557023008519732,8.157183594417749,235,122813,30.06
ImgROI_1072_Tile_00_Date_20240603.tif,10.173407275246497,9.932095230469027,9.797751209355445,72,58524,54.03
ImgROI_1078_Tile_00_Date_20240603.tif,9.353966058784875,9.162507172727274,9.203230985992352,23,11284,64.54
ImgROI_1079_Tile_00_Date_20240603.tif,9.598103948671808,9.521094625315309,9.168873139390609,198,140142,34.69
ImgROI_107_Tile_00_Date_20240603.tif,8.65533306324312,8.297710129025202,7.970267384870068,86,52339,21.7
ImgROI_1080_Tile_00_Date_20240603.tif,8.064610368109305,7.848891184091196,7.780186708719103,8,1288,37.84
ImgROI_1081_Tile_00_Date_20240603.tif,8.871251054964395,8.760268336845451,8.199242907681173,227,93553,38.27
ImgROI_1084_Tile_00_Date_20240603.tif,9.34773171429673,8.896945049262289,8.600537649845046,155,68440,35.49
ImgROI_1088_Tile_00_Date_20240603.tif,10.577188684362731,10.47849771194774,10.465063859463392,1,3,84.69
ImgROI_1089_Tile_00_Date_20240603.tif,9.103299410398238,8.566022077412592,8.162486503576666,108,35934,29.55
ImgROI_1092_Tile_00_Date_20240603.tif,9.6039889759833,9.042424044029344,8.625818091794601,208,67951,24.64
ImgROI_1096_Tile_00_Date_20240603.tif,8.085580290306048,7.764549387725699,7.596326076864867,117,70904,37.48
ImgROI_1097_Tile_00_Date_20240603.tif,8.085483687125627,7.76473065210793,7.59602332922315,116,70203,36.57
ImgROI_109_Tile_00_Date_20240603.tif,8.245332457854389,7.9395144655155026,7.671858672350947,37,70301,15.28
ImgROI_10_Tile_00_Date_20240603.tif,8.49998036539631,8.271645459892628,8.205407484538862,3,440,43.64
ImgROI_1101_Tile_00_Date_20240603.tif,10.074167317261026,9.722177905248127,9.489466883208578,82,91669,39.25
ImgROI_1102_Tile_00_Date_20240603.tif,8.802557604698135,8.268106057233858,7.995195000214713,109,126708,15.19
ImgROI_1105_Tile_00_Date_20240603.tif,8.578752733787155,8.221010736489097,8.011731376206509,35,16467,40.45
ImgROI_1106_Tile_00_Date_20240603.tif,9.891339585202456,9.787454638372491,9.804725178589493,4,1449,86.52
ImgROI_1107_Tile_00_Date_20240603.tif,7.729002764701472,7.35474146192921,6.8607391989826,7,148718,21.67
ImgROI_1109_Tile_00_Date_20240603.tif,9.16121483940566,8.909631422274598,8.785026657533177,2,47594,68.61
ImgROI_1116_Tile_00_Date_20240603.tif,10.206144672475215,9.93780534621077,9.75889612602187,38,22455,64.13
ImgROI_1118_Tile_00_Date_20240603.tif,10.32735839193481,10.15145085585663,10.135860971947285,4,2976,78.9
ImgROI_1119_Tile_00_Date_20240603.tif,9.0363603004483,8.45491593209508,8.00390879839154,50,122121,15.99
ImgROI_1122_Tile_00_Date_20240603.tif,8.466313901497976,8.049326348377075,7.615042334796168,92,64917,24.47
ImgROI_1123_Tile_00_Date_20240603.tif,10.121435788718046,9.979349156476486,9.964528600195884,5,3683,89.77
ImgROI_1127_Tile_00_Date_20240603.tif,9.719683087321377,9.61266549314676,9.616377072118071,40,37562,71.59
ImgROI_1128_Tile_00_Date_20240603.tif,10.377731839226438,10.208081982142486,10.080041302441716,11,6601,68.78
ImgROI_1129_Tile_00_Date_20240603.tif,7.759075795924778,7.295166900579779,6.930759413103206,140,95946,16.31
ImgROI_1130_Tile_00_Date_20240603.tif,10.638240216427524,10.421949387226158,10.327700924418233,18,35683,71.59
ImgROI_1131_Tile_00_Date_20240603.tif,9.057277707665056,8.482410260422723,8.07611934064249,165,234088,10.82
ImgROI_1132_Tile_00_Date_20240603.tif,9.795780541077528,9.608199381036735,9.447453813648108,24,23417,59.62
ImgROI_1134_Tile_00_Date_20240603.tif,9.310234607909404,8.884758730339941,8.651950602168775,84,80255,44.48
ImgROI_1136_Tile_00_Date_20240603.tif,8.884752789144883,8.523380821539243,8.211390994808854,63,23197,45.8
ImgROI_1137_Tile_00_Date_20240603.tif,8.827427734508461,8.646766411236257,8.692121520716444,0,0,43.05
ImgROI_1138_Tile_00_Date_20240603.tif,7.910632131544189,7.17895926911751,6.81165986164623,55,26223,11.64
ImgROI_113_Tile_00_Date_20240603.tif,9.678238911435187,9.495738680436435,9.373122918846049,41,48623,46.63
ImgROI_1141_Tile_00_Date_20240603.tif,8.368953363323378,7.436259041082859,6.931352376998102,84,54398,12.74
ImgROI_1142_Tile_00_Date_20240603.tif,9.639110620543924,9.05402369093384,8.702955694714923,36,15004,35.04
ImgROI_1143_Tile_00_Date_20240603.tif,8.008378317111461,7.498367613637797,7.248696365009313,50,26528,18.48
ImgROI_1146_Tile_00_Date_20240603.tif,8.500763362227683,8.284019565424899,7.852489676613969,216,72187,28.39
ImgROI_1147_Tile_00_Date_20240603.tif,10.027457413761404,9.889746350417248,9.850637112534187,15,11240,78.99
ImgROI_114_Tile_00_Date_20240603.tif,9.678039173861489,9.495508502980671,9.372974587154872,45,41405,46.13
ImgROI_1151_Tile_00_Date_20240603.tif,8.734920947763774,8.535044008456453,8.567569234596123,3,1259,42.81
ImgROI_1152_Tile_00_Date_20240603.tif,9.377032586568903,9.187103956255836,9.227029866226568,12,6417,37.91
ImgROI_1153_Tile_00_Date_20240603.tif,8.30782116443544,8.038827443613869,7.620250893724541,111,46664,26.19
ImgROI_1157_Tile_00_Date_20240603.tif,8.781262135578922,8.60796916727066,8.616518234878843,95,26674,15.88
ImgROI_1158_Tile_00_Date_20240603.tif,9.61987746861271,9.387618706670027,9.345449544000305,31,7571,69.59
ImgROI_1159_Tile_00_Date_20240603.tif,9.132110135334065,9.057508231302332,8.737662442632738,148,51262,42.93
ImgROI_1161_Tile_00_Date_20240603.tif,7.687106062423597,6.703187418068012,6.224426560381119,119,40808,10.44
ImgROI_1162_Tile_00_Date_20240603.tif,9.898477023759828,9.73512021213971,9.715554465999144,7,1952,74.81
ImgROI_1163_Tile_00_Date_20240603.tif,7.775668564958354,7.29403548808708,7.073394548799149,110,45942,23.05
ImgROI_1164_Tile_00_Date_20240603.tif,11.04816347047539,10.867176004186582,10.796269273725274,10,2748,78.97
ImgROI_1166_Tile_00_Date_20240603.tif,8.829261018545893,8.546227411841098,8.492768941854964,15,11949,56.3
ImgROI_1167_Tile_00_Date_20240603.tif,9.49157160154132,9.186442653185996,8.9057957487968,65,58803,37.77
ImgROI_1168_Tile_00_Date_20240603.tif,8.87887117647328,8.660013207876352,8.47459216039105,65,36710,29.83
ImgROI_1169_Tile_00_Date_20240603.tif,8.308537985017795,7.831426990138863,7.540802557721391,107,101575,14.48
ImgROI_1170_Tile_00_Date_20240603.tif,10.377183198386223,10.306140636976096,10.333251349689434,159,72528,11.23
ImgROI_1172_Tile_00_Date_20240603.tif,10.11318108326515,9.917729619034242,9.822571383015717,69,73925,36.71
ImgROI_1173_Tile_00_Date_20240603.tif,10.5970841693403,10.512874900174117,10.53028221687586,49,18377,59.63
ImgROI_1176_Tile_00_Date_20240603.tif,10.369808427859883,10.21111495893366,10.184305041567232,66,51192,33.4
ImgROI_1179_Tile_00_Date_20240603.tif,10.291627115295308,10.06976612034124,9.97039838269265,105,62372,45.67
ImgROI_117_Tile_00_Date_20240603.tif,9.198475824198663,8.863939117876715,8.581372746976399,11,34435,31.67
ImgROI_1181_Tile_00_Date_20240603.tif,8.464598628081907,7.934739812794957,7.618672607325532,284,147634,16.78
ImgROI_1182_Tile_00_Date_20240603.tif,9.971380842046113,9.853439226824834,9.848350132016924,7,4219,81.62
ImgROI_1184_Tile_00_Date_20240603.tif,7.945902172670423,7.748440657910904,7.523870431256238,73,33662,54.63
ImgROI_1187_Tile_00_Date_20240603.tif,8.775222659200903,8.425156807755865,8.06229426433841,391,149680,12.47
ImgROI_1188_Tile_00_Date_20240603.tif,8.51093461365525,8.203986416161872,8.251173634371304,33,7926,79.38
ImgROI_1189_Tile_00_Date_20240603.tif,9.905373553107044,9.711971297730951,9.566780218445864,83,26795,50.78
ImgROI_118_Tile_00_Date_20240603.tif,8.147893500704708,8.124439021947422,8.276747937278529,11,4357,57.39
ImgROI_1190_Tile_00_Date_20240603.tif,7.791814658864649,7.542179394259423,7.563958921528945,13,7912,10.1
ImgROI_1192_Tile_00_Date_20240603.tif,8.670535202647894,7.87561691138005,7.422751554162431,18,5834,24.5
ImgROI_1193_Tile_00_Date_20240603.tif,8.867255203504747,8.295486005640425,7.93798562623735,3,861,44.86
ImgROI_1198_Tile_00_Date_20240603.tif,9.0827774850508,8.269687347669853,7.89653545228884,37,10310,37.65
ImgROI_1199_Tile_00_Date_20240603.tif,7.82086212015165,6.8168449138779765,6.338971666641138,99,289025,11.31
ImgROI_11_Tile_00_Date_20240603.tif,9.11400186595808,8.825891521692924,8.64619133629984,60,56961,20.16
ImgROI_1202_Tile_00_Date_20240603.tif,9.390308168607229,9.171921978553232,9.09487625272256,12,18693,57.63
ImgROI_1203_Tile_00_Date_20240603.tif,8.309782193480679,7.838588556466993,7.511264785713759,46,240361,10.26
ImgROI_1204_Tile_00_Date_20240603.tif,9.735147499534476,9.263373051661322,8.985283465802985,72,62438,30.57
ImgROI_1207_Tile_00_Date_20240603.tif,8.026238278810975,7.342633236468284,6.936189271606462,83,157782,13.1
ImgROI_1208_Tile_00_Date_20240603.tif,10.69204148063356,10.452530512533276,10.33169323808619,17,13264,65.04
ImgROI_1210_Tile_00_Date_20240603.tif,8.30187414045004,7.627109654148779,7.269063689044973,144,140066,12.03
ImgROI_1211_Tile_00_Date_20240603.tif,9.304851115271472,8.851278058931438,8.533710185348037,127,178791,28.21
ImgROI_1213_Tile_00_Date_20240603.tif,6.906762544499429,6.734474431549081,6.188189038890657,106,137598,13.91
ImgROI_1214_Tile_00_Date_20240603.tif,8.339046242530864,8.121549975368257,8.223831656426466,3,3717,76.15
ImgROI_1216_Tile_00_Date_20240603.tif,8.990257754701547,8.809361986660544,8.834495573705144,7,4367,44.38
ImgROI_1217_Tile_00_Date_20240603.tif,8.239438441007154,7.579886613087365,7.27300856310018,12,9227,46.99
ImgROI_1218_Tile_00_Date_20240603.tif,8.981171179951964,8.427838203176547,8.171253057678383,8,4712,35.26
ImgROI_1219_Tile_00_Date_20240603.tif,9.891395858842916,9.486253412241618,9.20755352821326,44,72966,47.26
ImgROI_1221_Tile_00_Date_20240603.tif,9.076886047651652,8.843963788908498,8.514031243546585,87,103421,35.06
ImgROI_1223_Tile_00_Date_20240603.tif,9.080723616564066,8.485339844246846,8.091565990064032,121,128892,18.7
ImgROI_1224_Tile_00_Date_20240603.tif,10.015608686470705,9.656170112100872,9.421176475021642,81,103731,35.24
ImgROI_1225_Tile_00_Date_20240603.tif,11.357797110914817,11.22127751268019,11.19308999790243,2,1038,85.29
ImgROI_1226_Tile_00_Date_20240603.tif,8.346407598618216,8.039454879884298,7.864457385752264,10,8735,53.79
ImgROI_1229_Tile_00_Date_20240603.tif,8.910835508697502,8.612684611596993,8.478274511915913,55,43946,29.54
ImgROI_122_Tile_00_Date_20240603.tif,7.704606125532847,7.409289491654097,7.22776328913363,17,100660,29.65
ImgROI_1231_Tile_00_Date_20240603.tif,9.346653774175694,9.212385329263329,9.284040256968131,27,12549,22.44
ImgROI_1232_Tile_00_Date_20240603.tif,8.057824915830311,7.961156078555884,7.524197829170034,64,30020,24.9
ImgROI_1233_Tile_00_Date_20240603.tif,8.408580092918168,8.193734533176041,7.951482505154428,14,7871,22.21
ImgROI_1234_Tile_00_Date_20240603.tif,7.680045377123488,7.784742648911681,7.127235056117415,138,213299,14.28
ImgROI_1237_Tile_00_Date_20240603.tif,8.773316588345459,8.662442909197074,8.399456410572,62,65689,46.04
ImgROI_1238_Tile_00_Date_20240603.tif,9.709189653434963,9.678003093056653,9.404473556200704,43,34627,47.07
ImgROI_123_Tile_00_Date_20240603.tif,8.261414787880263,8.048503812169882,8.01633171684125,24,687,18.78
ImgROI_1241_Tile_00_Date_20240603.tif,9.879748624110022,9.624587529031055,9.450889482435496,63,86417,44.69
ImgROI_1242_Tile_00_Date_20240603.tif,8.565615797904119,8.135738640672619,7.847101361537204,136,153690,17.94
ImgROI_1243_Tile_00_Date_20240603.tif,9.477471360129885,9.247877161681837,9.267230383643003,9,4610,74.77
ImgROI_1244_Tile_00_Date_20240603.tif,9.535443058762878,9.121464221066342,8.86103866394377,78,62103,40.8
ImgROI_1248_Tile_00_Date_20240603.tif,7.867883699284544,7.519203372376905,7.296177298117745,31,8860,39.6
ImgROI_1249_Tile_00_Date_20240603.tif,8.797697727443536,8.28122746295555,8.169365705611854,20,16044,34.55
ImgROI_1250_Tile_00_Date_20240603.tif,9.409649312137336,8.991219012718917,8.723902417583254,182,62557,16.6
ImgROI_1253_Tile_00_Date_20240603.tif,10.07113019235961,9.83869729943494,9.772920926221053,38,95308,48.36
ImgROI_1258_Tile_00_Date_20240603.tif,10.77880115415343,10.563238158813949,10.444549172491229,31,10999,66.76
ImgROI_1260_Tile_00_Date_20240603.tif,9.308104565898562,8.911115607453462,8.559995396033678,235,42562,19.79
ImgROI_1262_Tile_00_Date_20240603.tif,10.796375420610952,10.665494639256613,10.67019698757825,124,30776,55.56
ImgROI_1264_Tile_00_Date_20240603.tif,10.706146047523152,10.52162580929632,10.453513918714783,112,23967,62.97
ImgROI_1266_Tile_00_Date_20240603.tif,10.00736873562738,9.603650169402025,9.304612373455557,110,38273,31.68
ImgROI_1267_Tile_00_Date_20240603.tif,10.026855317328826,9.704643458785233,9.514330454353251,59,13243,52.44
ImgROI_1268_Tile_00_Date_20240603.tif,10.675613532285992,10.439514214143047,10.43098522372354,152,69032,39.65
ImgROI_126_Tile_00_Date_20240603.tif,9.432687022063211,9.194081257246507,9.133972783786591,7,80732,40.84
ImgROI_1270_Tile_00_Date_20240603.tif,8.88098453538427,8.267181550294225,8.007785745445865,165,151051,24.43
ImgROI_1274_Tile_00_Date_20240603.tif,9.708983094360482,9.40346958917606,9.284127239443984,32,24120,70.29
ImgROI_1275_Tile_00_Date_20240603.tif,10.50896694905456,10.21086846784498,10.026599745382669,144,86273,50.64
ImgROI_1277_Tile_00_Date_20240603.tif,9.206758903063506,8.752934389922242,8.407344754987706,173,113274,30.09
ImgROI_1279_Tile_00_Date_20240603.tif,9.374031299597402,8.847703379743272,8.526006320167724,289,245629,20.44
ImgROI_1281_Tile_00_Date_20240603.tif,9.522845174715874,9.133238961536112,8.90406370749909,178,74708,38.33
ImgROI_1282_Tile_00_Date_20240603.tif,9.82050463234438,9.70973570704836,9.779754697281666,21,7308,66.9
ImgROI_1283_Tile_00_Date_20240603.tif,9.365884868732296,8.793642157350998,8.34104511583612,371,222612,14.49
ImgROI_1286_Tile_00_Date_20240603.tif,9.138163179264687,8.939390724355762,8.910156436002548,2,780,69.83
ImgROI_1288_Tile_00_Date_20240603.tif,9.030543651728191,8.890807435190165,8.91930993274186,0,0,56.24
ImgROI_1289_Tile_00_Date_20240603.tif,7.620051972412963,7.14357285849626,7.013135945686149,17,10641,17.06
ImgROI_128_Tile_00_Date_20240603.tif,10.825002712160916,10.631455205508471,10.555738984792669,13,75318,58.59
ImgROI_1291_Tile_00_Date_20240603.tif,8.852827243573504,8.520038483198817,8.331807349238677,21,19556,47.72
ImgROI_1292_Tile_00_Date_20240603.tif,8.8528335410859,8.51971977344389,8.331135962521278,27,19215,47.64
ImgROI_1293_Tile_00_Date_20240603.tif,10.945421907127477,10.802824806774195,10.78897901754248,1,206,80.41
ImgROI_1296_Tile_00_Date_20240603.tif,8.70215111029963,8.297170905107278,8.016963102965132,48,62296,16.22
ImgROI_129_Tile_00_Date_20240603.tif,9.43517644649864,9.319534386874423,9.352160174255616,2,136,55.33
ImgROI_1303_Tile_00_Date_20240603.tif,7.655310864143084,7.355045490887176,7.183165254786813,5,64972,27.2
ImgROI_1307_Tile_00_Date_20240603.tif,8.491328307510956,8.371046281551164,8.399481752251557,11,9712,21.94
ImgROI_1309_Tile_00_Date_20240603.tif,10.419047189826983,10.226188599558323,10.178792788313602,4,11650,72.9
ImgROI_1310_Tile_00_Date_20240603.tif,8.049687152123234,7.546646287325053,7.1916749649282,39,302650,15.0
ImgROI_1311_Tile_00_Date_20240603.tif,8.436086404871137,8.034029667166692,7.715099646374931,43,21540,26.49
ImgROI_1313_Tile_00_Date_20240603.tif,8.325144848112773,7.9901666127972275,7.7462811474597,1,244,59.32
ImgROI_1314_Tile_00_Date_20240603.tif,9.81983423435315,9.56905488666208,9.478457086972266,3,1337,75.63
ImgROI_1318_Tile_00_Date_20240603.tif,7.687159868870343,7.526731973745724,7.558228010781632,1,85767,53.13
ImgROI_131_Tile_00_Date_20240603.tif,9.420384556853367,9.08425156090481,8.833744511328641,124,115347,13.11
ImgROI_1322_Tile_00_Date_20240603.tif,8.451915416214074,7.969050381705834,7.594352542747149,80,124920,22.39
ImgROI_1323_Tile_00_Date_20240603.tif,8.041666071331887,7.350548279488882,7.006315041424586,60,138935,16.75
ImgROI_1325_Tile_00_Date_20240603.tif,8.639949838704423,8.260862971615818,7.631255514359941,235,135252,18.77
ImgROI_1326_Tile_00_Date_20240603.tif,10.463814716087471,10.213827922846876,10.05848486185111,41,23072,64.85
ImgROI_1327_Tile_00_Date_20240603.tif,8.363435088289997,7.9810779403810015,7.858692421969165,59,23688,29.65
ImgROI_1329_Tile_00_Date_20240603.tif,9.208102073597916,9.012678661087248,8.515138085769811,177,99897,31.86
ImgROI_1330_Tile_00_Date_20240603.tif,10.232077805840856,9.985585141205512,9.89718899469394,5,1041,72.84
ImgROI_1331_Tile_00_Date_20240603.tif,9.492019097735422,8.990631110163378,8.610793933259675,69,81982,24.26
ImgROI_1335_Tile_00_Date_20240603.tif,10.114507978500018,9.914997876469752,9.741668151748144,33,32503,53.23
ImgROI_1336_Tile_00_Date_20240603.tif,10.124962196054156,9.979794829222287,9.947843971119196,1,135,87.85
ImgROI_1337_Tile_00_Date_20240603.tif,9.043800455289585,8.588600205853036,8.24116972797414,111,52042,22.91
ImgROI_133_Tile_00_Date_20240603.tif,9.276363575554646,8.979897687123065,8.750262440725042,123,71918,30.0
ImgROI_1340_Tile_00_Date_20240603.tif,8.686385340860815,8.483960605372832,8.469357832464913,0,0,82.1
ImgROI_1341_Tile_00_Date_20240603.tif,9.96431234987516,9.930688212390772,9.82307455488793,18,22461,55.02
ImgROI_1345_Tile_00_Date_20240603.tif,8.441512584254562,8.070664749873897,7.727302905390952,52,42991,26.0
ImgROI_1347_Tile_00_Date_20240603.tif,8.342906408619214,8.157744471018146,8.03655385185588,1,393,37.06
ImgROI_1348_Tile_00_Date_20240603.tif,9.010235863343286,8.856705332552234,8.80426277827661,19,20038,54.05
ImgROI_134_Tile_00_Date_20240603.tif,8.78647991380412,8.721289382586153,8.839832068600481,18,16797,25.21
ImgROI_1353_Tile_00_Date_20240603.tif,9.297434301763554,8.819784632997536,8.56407393897801,123,311919,14.07
ImgROI_1354_Tile_00_Date_20240603.tif,10.637780493961918,10.45447449430171,10.352680091436811,44,11197,55.74
ImgROI_1356_Tile_00_Date_20240603.tif,8.67869665544091,8.244708580708066,7.922033053927233,65,128496,16.68
ImgROI_1357_Tile_00_Date_20240603.tif,8.775734853494013,8.386261622487517,8.104146112155188,28,79566,27.06
ImgROI_1358_Tile_00_Date_20240603.tif,9.872898135686471,9.61375750911954,9.46099961425728,28,19613,54.42
ImgROI_1366_Tile_00_Date_20240603.tif,10.710805148455048,10.517436678066591,10.414791127541449,43,28635,60.11
ImgROI_1367_Tile_00_Date_20240603.tif,9.53374396284436,9.092151289570843,8.71839002951117,111,293429,15.39
ImgROI_1368_Tile_00_Date_20240603.tif,9.499011217926832,9.092868850976664,8.740844114433001,117,278398,16.74
ImgROI_1369_Tile_00_Date_20240603.tif,8.728026259995863,8.595880839561032,8.595504577488562,16,14278,66.14
ImgROI_136_Tile_00_Date_20240603.tif,8.25193227052723,8.080748194141236,8.098971979412541,15,27036,24.06
ImgROI_1371_Tile_00_Date_20240603.tif,10.63031983614436,10.416617258141455,10.358677186744826,9,5502,73.81
ImgROI_1372_Tile_00_Date_20240603.tif,9.507380868302986,9.203140451435834,9.01783731527526,98,65196,36.25
ImgROI_1373_Tile_00_Date_20240603.tif,8.692172925228052,8.248977782240267,7.907400879455924,115,115928,19.07
ImgROI_1379_Tile_00_Date_20240603.tif,9.088756445369572,8.613444876488025,8.282647254433497,52,269555,14.53
ImgROI_1382_Tile_00_Date_20240603.tif,7.121335120880381,6.861612631779448,6.585957588773164,6,57514,47.9
ImgROI_1383_Tile_00_Date_20240603.tif,8.90532501770146,8.5046785869386,8.31723119793329,22,7002,35.02
ImgROI_1386_Tile_00_Date_20240603.tif,10.167729824812476,9.975003777697774,9.834671243705852,8,9492,65.07
ImgROI_1387_Tile_00_Date_20240603.tif,7.651514350856676,7.428909709215292,6.880660096268537,58,34933,16.48
ImgROI_1388_Tile_00_Date_20240603.tif,7.496452213413435,7.129809338905157,6.704824284173365,32,35142,20.08
ImgROI_138_Tile_00_Date_20240603.tif,9.911451940596288,9.83726073784594,9.91219822428153,1,293,85.78
ImgROI_1391_Tile_00_Date_20240603.tif,8.8084680259734,8.615883089873893,8.561329321637327,23,21260,49.04
ImgROI_1392_Tile_00_Date_20240603.tif,7.925792659614514,7.756182566998693,7.36993674382119,69,49652,25.99
ImgROI_1395_Tile_00_Date_20240603.tif,9.51361490102631,9.338714521377762,9.09975559801459,21,19059,43.13
ImgROI_1396_Tile_00_Date_20240603.tif,8.69364188961904,8.349463708954364,8.237550090662742,3,2645,70.93
ImgROI_1397_Tile_00_Date_20240603.tif,9.016644048589503,8.793576665792965,8.791646920015484,13,4653,50.29
ImgROI_1399_Tile_00_Date_20240603.tif,8.418821862934017,8.097616991938411,7.835587594086259,41,54639,27.14
ImgROI_139_Tile_00_Date_20240603.tif,8.86907150809928,8.515367634032977,8.244604772416634,69,50153,20.11
