,img_name,total_objects,total_area
74,ImgROI_1067_Tile_00_Date_20240603.tif,41,22134
75,ImgROI_1068_Tile_00_Date_20240603.tif,41,72026
76,ImgROI_1069_Tile_00_Date_20240603.tif,145,379058
77,ImgROI_106_Tile_00_Date_20240603.tif,62,290327
78,ImgROI_1070_Tile_00_Date_20240603.tif,200,94036
79,ImgROI_1071_Tile_00_Date_20240603.tif,104,49905
80,ImgROI_1072_Tile_00_Date_20240603.tif,64,96737
81,ImgROI_1073_Tile_00_Date_20240603.tif,0,0
82,ImgROI_1074_Tile_00_Date_20240603.tif,324,234698
83,ImgROI_1075_Tile_00_Date_20240603.tif,124,268476
84,ImgROI_1076_Tile_00_Date_20240603.tif,244,168113
85,ImgROI_1077_Tile_00_Date_20240603.tif,301,440091
86,ImgROI_1078_Tile_00_Date_20240603.tif,0,0
87,ImgROI_1079_Tile_00_Date_20240603.tif,73,54541
88,ImgROI_107_Tile_00_Date_20240603.tif,103,156885
89,ImgROI_1080_Tile_00_Date_20240603.tif,0,0
90,ImgROI_1081_Tile_00_Date_20240603.tif,73,27644
91,ImgROI_1082_Tile_00_Date_20240603.tif,275,361935
92,ImgROI_1083_Tile_00_Date_20240603.tif,165,47207
93,ImgROI_1084_Tile_00_Date_20240603.tif,88,174049
94,ImgROI_1085_Tile_00_Date_20240603.tif,12,267515
95,ImgROI_1086_Tile_00_Date_20240603.tif,0,0
96,ImgROI_1087_Tile_00_Date_20240603.tif,10,258830
97,ImgROI_1088_Tile_00_Date_20240603.tif,0,0
98,ImgROI_1089_Tile_00_Date_20240603.tif,54,81184
99,ImgROI_108_Tile_00_Date_20240603.tif,18,1074
100,ImgROI_1090_Tile_00_Date_20240603.tif,54,371737
101,ImgROI_1091_Tile_00_Date_20240603.tif,34,6976
102,ImgROI_1092_Tile_00_Date_20240603.tif,46,31934
103,ImgROI_1093_Tile_00_Date_20240603.tif,114,177910
104,ImgROI_1094_Tile_00_Date_20240603.tif,78,370234
105,ImgROI_1095_Tile_00_Date_20240603.tif,177,334388
106,ImgROI_1096_Tile_00_Date_20240603.tif,4,528
107,ImgROI_1097_Tile_00_Date_20240603.tif,4,528
108,ImgROI_1098_Tile_00_Date_20240603.tif,15,4673
109,ImgROI_1099_Tile_00_Date_20240603.tif,0,0
110,ImgROI_109_Tile_00_Date_20240603.tif,126,107537
111,ImgROI_10_Tile_00_Date_20240603.tif,9,4717
112,ImgROI_1100_Tile_00_Date_20240603.tif,90,392885
113,ImgROI_1101_Tile_00_Date_20240603.tif,98,59127
114,ImgROI_1102_Tile_00_Date_20240603.tif,52,271474
115,ImgROI_1103_Tile_00_Date_20240603.tif,56,19585
116,ImgROI_1104_Tile_00_Date_20240603.tif,3,2806
117,ImgROI_1105_Tile_00_Date_20240603.tif,55,124849
118,ImgROI_1106_Tile_00_Date_20240603.tif,0,0
119,ImgROI_1107_Tile_00_Date_20240603.tif,50,34092
120,ImgROI_1108_Tile_00_Date_20240603.tif,1,256822
121,ImgROI_1109_Tile_00_Date_20240603.tif,5,538
122,ImgROI_110_Tile_00_Date_20240603.tif,3,309
123,ImgROI_1110_Tile_00_Date_20240603.tif,0,0
124,ImgROI_1111_Tile_00_Date_20240603.tif,31,272796
125,ImgROI_1112_Tile_00_Date_20240603.tif,52,257013
126,ImgROI_1113_Tile_00_Date_20240603.tif,26,37739
127,ImgROI_1114_Tile_00_Date_20240603.tif,0,0
128,ImgROI_1115_Tile_00_Date_20240603.tif,39,282547
129,ImgROI_1116_Tile_00_Date_20240603.tif,63,40094
130,ImgROI_1117_Tile_00_Date_20240603.tif,0,0
131,ImgROI_1118_Tile_00_Date_20240603.tif,8,3324
132,ImgROI_1119_Tile_00_Date_20240603.tif,65,185220
133,ImgROI_111_Tile_00_Date_20240603.tif,132,440073
134,ImgROI_1120_Tile_00_Date_20240603.tif,26,222208
135,ImgROI_1121_Tile_00_Date_20240603.tif,41,301689
136,ImgROI_1122_Tile_00_Date_20240603.tif,75,228363
137,ImgROI_1123_Tile_00_Date_20240603.tif,1,149
138,ImgROI_1124_Tile_00_Date_20240603.tif,0,0
139,ImgROI_1125_Tile_00_Date_20240603.tif,123,393230
140,ImgROI_1126_Tile_00_Date_20240603.tif,93,64350
141,ImgROI_1127_Tile_00_Date_20240603.tif,5,329
142,ImgROI_1128_Tile_00_Date_20240603.tif,49,33281
143,ImgROI_1129_Tile_00_Date_20240603.tif,5,379
144,ImgROI_112_Tile_00_Date_20240603.tif,128,308104
145,ImgROI_1130_Tile_00_Date_20240603.tif,37,22673
146,ImgROI_1131_Tile_00_Date_20240603.tif,118,130078
147,ImgROI_1132_Tile_00_Date_20240603.tif,42,45965
148,ImgROI_1133_Tile_00_Date_20240603.tif,123,239817
149,ImgROI_1134_Tile_00_Date_20240603.tif,23,101120
150,ImgROI_1135_Tile_00_Date_20240603.tif,49,212456
151,ImgROI_1136_Tile_00_Date_20240603.tif,13,1070
152,ImgROI_1137_Tile_00_Date_20240603.tif,0,0
153,ImgROI_1138_Tile_00_Date_20240603.tif,26,152324
154,ImgROI_1139_Tile_00_Date_20240603.tif,18,263210
155,ImgROI_113_Tile_00_Date_20240603.tif,72,44384
156,ImgROI_1140_Tile_00_Date_20240603.tif,0,0
157,ImgROI_1141_Tile_00_Date_20240603.tif,55,221425
158,ImgROI_1142_Tile_00_Date_20240603.tif,33,21572
159,ImgROI_1143_Tile_00_Date_20240603.tif,14,5198
160,ImgROI_1144_Tile_00_Date_20240603.tif,19,313648
161,ImgROI_1145_Tile_00_Date_20240603.tif,97,30124
162,ImgROI_1146_Tile_00_Date_20240603.tif,25,7808
163,ImgROI_1147_Tile_00_Date_20240603.tif,12,766
164,ImgROI_1148_Tile_00_Date_20240603.tif,77,527468
165,ImgROI_1149_Tile_00_Date_20240603.tif,134,125426
166,ImgROI_114_Tile_00_Date_20240603.tif,68,42747
167,ImgROI_1150_Tile_00_Date_20240603.tif,151,334627
168,ImgROI_1151_Tile_00_Date_20240603.tif,0,0
169,ImgROI_1152_Tile_00_Date_20240603.tif,0,0
170,ImgROI_1153_Tile_00_Date_20240603.tif,68,34196
171,ImgROI_1154_Tile_00_Date_20240603.tif,18,258459
172,ImgROI_1155_Tile_00_Date_20240603.tif,157,308750
173,ImgROI_1156_Tile_00_Date_20240603.tif,160,331727
174,ImgROI_1157_Tile_00_Date_20240603.tif,0,0
175,ImgROI_1158_Tile_00_Date_20240603.tif,0,0
176,ImgROI_1159_Tile_00_Date_20240603.tif,0,0
177,ImgROI_115_Tile_00_Date_20240603.tif,12,285728
178,ImgROI_1160_Tile_00_Date_20240603.tif,2,257505
179,ImgROI_1161_Tile_00_Date_20240603.tif,72,38095
180,ImgROI_1162_Tile_00_Date_20240603.tif,10,966
181,ImgROI_1163_Tile_00_Date_20240603.tif,0,0
182,ImgROI_1164_Tile_00_Date_20240603.tif,0,0
183,ImgROI_1165_Tile_00_Date_20240603.tif,21,292550
184,ImgROI_1166_Tile_00_Date_20240603.tif,0,0
185,ImgROI_1167_Tile_00_Date_20240603.tif,45,10984
186,ImgROI_1168_Tile_00_Date_20240603.tif,72,30794
187,ImgROI_1169_Tile_00_Date_20240603.tif,6,1722
188,ImgROI_116_Tile_00_Date_20240603.tif,0,0
189,ImgROI_1170_Tile_00_Date_20240603.tif,34,84991
190,ImgROI_1171_Tile_00_Date_20240603.tif,90,324348
191,ImgROI_1172_Tile_00_Date_20240603.tif,87,77502
192,ImgROI_1173_Tile_00_Date_20240603.tif,0,0
193,ImgROI_1174_Tile_00_Date_20240603.tif,159,125390
194,ImgROI_1175_Tile_00_Date_20240603.tif,52,101374
195,ImgROI_1176_Tile_00_Date_20240603.tif,0,0
196,ImgROI_1177_Tile_00_Date_20240603.tif,106,427567
197,ImgROI_1178_Tile_00_Date_20240603.tif,29,255999
198,ImgROI_1179_Tile_00_Date_20240603.tif,62,77266
199,ImgROI_117_Tile_00_Date_20240603.tif,23,4634
200,ImgROI_1180_Tile_00_Date_20240603.tif,271,426368
201,ImgROI_1181_Tile_00_Date_20240603.tif,26,11023
202,ImgROI_1182_Tile_00_Date_20240603.tif,0,0
203,ImgROI_1183_Tile_00_Date_20240603.tif,221,352709
204,ImgROI_1184_Tile_00_Date_20240603.tif,87,11878
205,ImgROI_1185_Tile_00_Date_20240603.tif,324,295842
206,ImgROI_1186_Tile_00_Date_20240603.tif,348,412776
207,ImgROI_1187_Tile_00_Date_20240603.tif,84,97088
208,ImgROI_1188_Tile_00_Date_20240603.tif,0,0
209,ImgROI_1189_Tile_00_Date_20240603.tif,0,0
210,ImgROI_118_Tile_00_Date_20240603.tif,0,0
211,ImgROI_1190_Tile_00_Date_20240603.tif,0,0
212,ImgROI_1191_Tile_00_Date_20240603.tif,6,256115
213,ImgROI_1192_Tile_00_Date_20240603.tif,8,62134
214,ImgROI_1193_Tile_00_Date_20240603.tif,4,1337
215,ImgROI_1194_Tile_00_Date_20240603.tif,4,256717
216,ImgROI_1195_Tile_00_Date_20240603.tif,19,517933
217,ImgROI_1196_Tile_00_Date_20240603.tif,0,0
218,ImgROI_1197_Tile_00_Date_20240603.tif,11,3036
219,ImgROI_1198_Tile_00_Date_20240603.tif,13,9031
220,ImgROI_1199_Tile_00_Date_20240603.tif,37,23707
221,ImgROI_119_Tile_00_Date_20240603.tif,10,245493
222,ImgROI_11_Tile_00_Date_20240603.tif,180,97596
223,ImgROI_1200_Tile_00_Date_20240603.tif,45,24281
224,ImgROI_1201_Tile_00_Date_20240603.tif,50,363199
225,ImgROI_1202_Tile_00_Date_20240603.tif,12,3110
226,ImgROI_1203_Tile_00_Date_20240603.tif,31,282683
227,ImgROI_1204_Tile_00_Date_20240603.tif,60,45783
228,ImgROI_1205_Tile_00_Date_20240603.tif,83,359846
229,ImgROI_1206_Tile_00_Date_20240603.tif,82,547509
230,ImgROI_1207_Tile_00_Date_20240603.tif,97,150410
231,ImgROI_1208_Tile_00_Date_20240603.tif,54,25078
232,ImgROI_1209_Tile_00_Date_20240603.tif,1,77
233,ImgROI_120_Tile_00_Date_20240603.tif,11,340254
234,ImgROI_1210_Tile_00_Date_20240603.tif,120,332538
235,ImgROI_1211_Tile_00_Date_20240603.tif,108,135368
236,ImgROI_1212_Tile_00_Date_20240603.tif,126,438228
237,ImgROI_1213_Tile_00_Date_20240603.tif,58,196667
238,ImgROI_1214_Tile_00_Date_20240603.tif,0,0
239,ImgROI_1215_Tile_00_Date_20240603.tif,11,335880
240,ImgROI_1216_Tile_00_Date_20240603.tif,0,0
241,ImgROI_1217_Tile_00_Date_20240603.tif,61,121523
242,ImgROI_1218_Tile_00_Date_20240603.tif,43,87414
243,ImgROI_1219_Tile_00_Date_20240603.tif,93,124208
244,ImgROI_121_Tile_00_Date_20240603.tif,6,340801
245,ImgROI_1220_Tile_00_Date_20240603.tif,99,378566
246,ImgROI_1221_Tile_00_Date_20240603.tif,77,52916
247,ImgROI_1222_Tile_00_Date_20240603.tif,0,0
248,ImgROI_1223_Tile_00_Date_20240603.tif,80,297585
249,ImgROI_1224_Tile_00_Date_20240603.tif,82,111563
250,ImgROI_1225_Tile_00_Date_20240603.tif,12,35725
251,ImgROI_1226_Tile_00_Date_20240603.tif,27,2641
252,ImgROI_1227_Tile_00_Date_20240603.tif,78,363735
253,ImgROI_1228_Tile_00_Date_20240603.tif,166,331927
254,ImgROI_1229_Tile_00_Date_20240603.tif,52,60326
255,ImgROI_122_Tile_00_Date_20240603.tif,29,223142
256,ImgROI_1230_Tile_00_Date_20240603.tif,85,334743
257,ImgROI_1231_Tile_00_Date_20240603.tif,36,27805
258,ImgROI_1232_Tile_00_Date_20240603.tif,19,140014
259,ImgROI_1233_Tile_00_Date_20240603.tif,13,37868
260,ImgROI_1234_Tile_00_Date_20240603.tif,123,79911
261,ImgROI_1235_Tile_00_Date_20240603.tif,83,309425
262,ImgROI_1236_Tile_00_Date_20240603.tif,47,324241
263,ImgROI_1237_Tile_00_Date_20240603.tif,35,35116
264,ImgROI_1238_Tile_00_Date_20240603.tif,36,22984
265,ImgROI_1239_Tile_00_Date_20240603.tif,0,0
266,ImgROI_123_Tile_00_Date_20240603.tif,0,0
267,ImgROI_1240_Tile_00_Date_20240603.tif,204,390449
268,ImgROI_1241_Tile_00_Date_20240603.tif,82,102723
269,ImgROI_1242_Tile_00_Date_20240603.tif,142,128724
270,ImgROI_1243_Tile_00_Date_20240603.tif,0,0
271,ImgROI_1244_Tile_00_Date_20240603.tif,73,79308
272,ImgROI_1245_Tile_00_Date_20240603.tif,9,282958
273,ImgROI_1246_Tile_00_Date_20240603.tif,15,58599
274,ImgROI_1247_Tile_00_Date_20240603.tif,0,0
275,ImgROI_1248_Tile_00_Date_20240603.tif,14,1641
276,ImgROI_1249_Tile_00_Date_20240603.tif,32,154513
277,ImgROI_124_Tile_00_Date_20240603.tif,0,0
278,ImgROI_1250_Tile_00_Date_20240603.tif,81,48418
279,ImgROI_1251_Tile_00_Date_20240603.tif,64,386498
280,ImgROI_1252_Tile_00_Date_20240603.tif,0,0
281,ImgROI_1253_Tile_00_Date_20240603.tif,1,4
282,ImgROI_1254_Tile_00_Date_20240603.tif,55,546355
283,ImgROI_1255_Tile_00_Date_20240603.tif,145,161230
284,ImgROI_1256_Tile_00_Date_20240603.tif,0,0
285,ImgROI_1257_Tile_00_Date_20240603.tif,128,187522
286,ImgROI_1258_Tile_00_Date_20240603.tif,0,0
287,ImgROI_1259_Tile_00_Date_20240603.tif,60,8831
288,ImgROI_125_Tile_00_Date_20240603.tif,13,259601
289,ImgROI_1260_Tile_00_Date_20240603.tif,25,30029
290,ImgROI_1261_Tile_00_Date_20240603.tif,70,232688
291,ImgROI_1262_Tile_00_Date_20240603.tif,0,0
292,ImgROI_1263_Tile_00_Date_20240603.tif,309,382334
293,ImgROI_1264_Tile_00_Date_20240603.tif,75,26686
294,ImgROI_1265_Tile_00_Date_20240603.tif,34,318935
295,ImgROI_1266_Tile_00_Date_20240603.tif,41,35402
296,ImgROI_1267_Tile_00_Date_20240603.tif,10,1754
297,ImgROI_1268_Tile_00_Date_20240603.tif,13,4431
298,ImgROI_1269_Tile_00_Date_20240603.tif,80,203658
299,ImgROI_126_Tile_00_Date_20240603.tif,3,8
300,ImgROI_1270_Tile_00_Date_20240603.tif,14,2652
301,ImgROI_1271_Tile_00_Date_20240603.tif,5,5273
302,ImgROI_1272_Tile_00_Date_20240603.tif,223,588331
303,ImgROI_1273_Tile_00_Date_20240603.tif,198,435767
304,ImgROI_1274_Tile_00_Date_20240603.tif,11,11064
305,ImgROI_1275_Tile_00_Date_20240603.tif,62,32608
306,ImgROI_1276_Tile_00_Date_20240603.tif,383,527777
307,ImgROI_1277_Tile_00_Date_20240603.tif,128,131877
308,ImgROI_1278_Tile_00_Date_20240603.tif,0,0
309,ImgROI_1279_Tile_00_Date_20240603.tif,41,167120
310,ImgROI_127_Tile_00_Date_20240603.tif,10,316788
311,ImgROI_1280_Tile_00_Date_20240603.tif,247,448576
312,ImgROI_1281_Tile_00_Date_20240603.tif,42,9030
313,ImgROI_1282_Tile_00_Date_20240603.tif,4,78
314,ImgROI_1283_Tile_00_Date_20240603.tif,160,145110
315,ImgROI_1284_Tile_00_Date_20240603.tif,336,445288
316,ImgROI_1285_Tile_00_Date_20240603.tif,12,266326
317,ImgROI_1286_Tile_00_Date_20240603.tif,0,0
318,ImgROI_1287_Tile_00_Date_20240603.tif,0,0
319,ImgROI_1288_Tile_00_Date_20240603.tif,1,15
320,ImgROI_1289_Tile_00_Date_20240603.tif,32,14757
321,ImgROI_128_Tile_00_Date_20240603.tif,36,81352
322,ImgROI_1290_Tile_00_Date_20240603.tif,13,518244
323,ImgROI_1291_Tile_00_Date_20240603.tif,85,48800
324,ImgROI_1292_Tile_00_Date_20240603.tif,79,49529
325,ImgROI_1293_Tile_00_Date_20240603.tif,2,442
326,ImgROI_1294_Tile_00_Date_20240603.tif,12,96099
327,ImgROI_1295_Tile_00_Date_20240603.tif,9,262569
328,ImgROI_1296_Tile_00_Date_20240603.tif,74,218865
329,ImgROI_1297_Tile_00_Date_20240603.tif,4,3342
330,ImgROI_1298_Tile_00_Date_20240603.tif,0,0
331,ImgROI_1299_Tile_00_Date_20240603.tif,38,35495
332,ImgROI_129_Tile_00_Date_20240603.tif,0,0
333,ImgROI_12_Tile_00_Date_20240603.tif,121,540209
334,ImgROI_1300_Tile_00_Date_20240603.tif,10,719081
335,ImgROI_1301_Tile_00_Date_20240603.tif,32,71096
336,ImgROI_1302_Tile_00_Date_20240603.tif,35,473251
337,ImgROI_1303_Tile_00_Date_20240603.tif,25,44415
338,ImgROI_1304_Tile_00_Date_20240603.tif,55,342203
339,ImgROI_1305_Tile_00_Date_20240603.tif,36,620598
340,ImgROI_1306_Tile_00_Date_20240603.tif,75,76905
341,ImgROI_1307_Tile_00_Date_20240603.tif,0,0
342,ImgROI_1308_Tile_00_Date_20240603.tif,32,586345
343,ImgROI_1309_Tile_00_Date_20240603.tif,53,39524
344,ImgROI_130_Tile_00_Date_20240603.tif,72,435049
345,ImgROI_1310_Tile_00_Date_20240603.tif,46,37165
346,ImgROI_1311_Tile_00_Date_20240603.tif,111,133122
347,ImgROI_1312_Tile_00_Date_20240603.tif,9,586799
348,ImgROI_1313_Tile_00_Date_20240603.tif,7,764
349,ImgROI_1314_Tile_00_Date_20240603.tif,38,14450
350,ImgROI_1315_Tile_00_Date_20240603.tif,9,692108
351,ImgROI_1316_Tile_00_Date_20240603.tif,0,0
352,ImgROI_1317_Tile_00_Date_20240603.tif,1,1109
353,ImgROI_1318_Tile_00_Date_20240603.tif,12,3886
354,ImgROI_1319_Tile_00_Date_20240603.tif,38,268599
355,ImgROI_131_Tile_00_Date_20240603.tif,51,252438
356,ImgROI_1320_Tile_00_Date_20240603.tif,0,0
357,ImgROI_1321_Tile_00_Date_20240603.tif,59,530218
358,ImgROI_1322_Tile_00_Date_20240603.tif,115,102802
359,ImgROI_1323_Tile_00_Date_20240603.tif,72,242711
360,ImgROI_1324_Tile_00_Date_20240603.tif,26,24521
361,ImgROI_1325_Tile_00_Date_20240603.tif,119,93172
362,ImgROI_1326_Tile_00_Date_20240603.tif,0,0
363,ImgROI_1327_Tile_00_Date_20240603.tif,0,0
364,ImgROI_1328_Tile_00_Date_20240603.tif,207,430995
365,ImgROI_1329_Tile_00_Date_20240603.tif,99,145591
366,ImgROI_132_Tile_00_Date_20240603.tif,52,83712
367,ImgROI_1330_Tile_00_Date_20240603.tif,9,6664
368,ImgROI_1331_Tile_00_Date_20240603.tif,64,178296
369,ImgROI_1332_Tile_00_Date_20240603.tif,10,273760
370,ImgROI_1333_Tile_00_Date_20240603.tif,1,28
371,ImgROI_1334_Tile_00_Date_20240603.tif,28,250304
372,ImgROI_1335_Tile_00_Date_20240603.tif,1,153
373,ImgROI_1336_Tile_00_Date_20240603.tif,0,0
374,ImgROI_1337_Tile_00_Date_20240603.tif,98,203991
375,ImgROI_1338_Tile_00_Date_20240603.tif,101,297704
376,ImgROI_1339_Tile_00_Date_20240603.tif,102,308532
377,ImgROI_133_Tile_00_Date_20240603.tif,44,48281
378,ImgROI_1340_Tile_00_Date_20240603.tif,0,0
379,ImgROI_1341_Tile_00_Date_20240603.tif,51,161271
380,ImgROI_1342_Tile_00_Date_20240603.tif,28,383197
381,ImgROI_1343_Tile_00_Date_20240603.tif,29,252764
382,ImgROI_1344_Tile_00_Date_20240603.tif,6,4294
383,ImgROI_1345_Tile_00_Date_20240603.tif,46,29780
384,ImgROI_1346_Tile_00_Date_20240603.tif,22,255132
385,ImgROI_1347_Tile_00_Date_20240603.tif,2,40
386,ImgROI_1348_Tile_00_Date_20240603.tif,10,4243
387,ImgROI_1349_Tile_00_Date_20240603.tif,4,377779
388,ImgROI_134_Tile_00_Date_20240603.tif,0,0
389,ImgROI_1350_Tile_00_Date_20240603.tif,23,300422
390,ImgROI_1351_Tile_00_Date_20240603.tif,7,3515
391,ImgROI_1352_Tile_00_Date_20240603.tif,61,269365
392,ImgROI_1353_Tile_00_Date_20240603.tif,64,224755
393,ImgROI_1354_Tile_00_Date_20240603.tif,11,11413
394,ImgROI_1355_Tile_00_Date_20240603.tif,21,309537
395,ImgROI_1356_Tile_00_Date_20240603.tif,59,213278
396,ImgROI_1357_Tile_00_Date_20240603.tif,76,76021
397,ImgROI_1358_Tile_00_Date_20240603.tif,85,79831
398,ImgROI_1359_Tile_00_Date_20240603.tif,0,0
399,ImgROI_135_Tile_00_Date_20240603.tif,15,357580
400,ImgROI_1360_Tile_00_Date_20240603.tif,0,0
401,ImgROI_1361_Tile_00_Date_20240603.tif,12,261850
402,ImgROI_1362_Tile_00_Date_20240603.tif,27,14230
403,ImgROI_1363_Tile_00_Date_20240603.tif,35,247699
404,ImgROI_1364_Tile_00_Date_20240603.tif,13,245742
405,ImgROI_1365_Tile_00_Date_20240603.tif,41,334368
406,ImgROI_1366_Tile_00_Date_20240603.tif,59,95227
407,ImgROI_1367_Tile_00_Date_20240603.tif,116,85061
408,ImgROI_1368_Tile_00_Date_20240603.tif,55,219864
409,ImgROI_1369_Tile_00_Date_20240603.tif,0,0
410,ImgROI_136_Tile_00_Date_20240603.tif,17,44016
411,ImgROI_1370_Tile_00_Date_20240603.tif,75,430537
412,ImgROI_1371_Tile_00_Date_20240603.tif,11,13437
413,ImgROI_1372_Tile_00_Date_20240603.tif,37,150799
414,ImgROI_1373_Tile_00_Date_20240603.tif,43,251057
415,ImgROI_1374_Tile_00_Date_20240603.tif,81,383066
416,ImgROI_1375_Tile_00_Date_20240603.tif,11,436297
417,ImgROI_1376_Tile_00_Date_20240603.tif,7,7446
418,ImgROI_1377_Tile_00_Date_20240603.tif,0,0
419,ImgROI_1378_Tile_00_Date_20240603.tif,17,9613
420,ImgROI_1379_Tile_00_Date_20240603.tif,25,230721
421,ImgROI_137_Tile_00_Date_20240603.tif,38,291444
422,ImgROI_1380_Tile_00_Date_20240603.tif,179,249627
423,ImgROI_1381_Tile_00_Date_20240603.tif,29,318138
424,ImgROI_1382_Tile_00_Date_20240603.tif,9,445
425,ImgROI_1383_Tile_00_Date_20240603.tif,63,95749
426,ImgROI_1384_Tile_00_Date_20240603.tif,38,266618
427,ImgROI_1385_Tile_00_Date_20240603.tif,18,274623
428,ImgROI_1386_Tile_00_Date_20240603.tif,45,19838
429,ImgROI_1387_Tile_00_Date_20240603.tif,67,233310
430,ImgROI_1388_Tile_00_Date_20240603.tif,164,63952
431,ImgROI_1389_Tile_00_Date_20240603.tif,47,296415
432,ImgROI_138_Tile_00_Date_20240603.tif,0,0
433,ImgROI_1390_Tile_00_Date_20240603.tif,82,320985
434,ImgROI_1391_Tile_00_Date_20240603.tif,9,1974
435,ImgROI_1392_Tile_00_Date_20240603.tif,103,83610
436,ImgROI_1393_Tile_00_Date_20240603.tif,51,287682
437,ImgROI_1394_Tile_00_Date_20240603.tif,0,0
438,ImgROI_1395_Tile_00_Date_20240603.tif,44,40528
439,ImgROI_1396_Tile_00_Date_20240603.tif,0,0
