name,raw_R_entropy,raw_G_entropy,raw_B_entropy,raw_total_objects,raw_total_area,masked_R_entropy,masked_G_entropy,masked_B_entropy,masked_total_objects,masked_total_area,cloud_area,cloud_percentage,R_entropy_diff,G_entropy_diff,B_entropy_diff,total_objects_diff,delta_no
ImgROI_1017_Tile_00_Date_20240603.tif,7.870068715734188,7.083612140302859,6.783554771883225,130,340313,7.285719320590808,7.291244958477608,7.260195891987211,130,340313,0,0.0,0.5843493951433798,-0.20763281817474954,-0.4766411201039853,0,0.0
ImgROI_1018_Tile_00_Date_20240603.tif,8.87978878541218,8.751880243514451,8.790338278145477,5,4445,7.224200711410761,7.20531772485579,7.187488081536074,4,3525,163965,62.55,1.6555880740014182,1.5465625186586616,1.6028501966094026,-1,-20.0
ImgROI_1019_Tile_00_Date_20240603.tif,9.138719507737784,8.82181515431583,8.542393255450477,66,145697,5.116456748780851,5.163192906629522,5.411924752769704,59,127016,104454,39.85,4.022262758956933,3.658622247686308,3.130468502680773,-7,-10.606060606060606
ImgROI_101_Tile_00_Date_20240603.tif,8.428343631943942,8.188436098366523,8.088523860886255,37,11622,5.824183092437972,5.824672624308297,5.975615504858481,45,11324,108516,41.4,2.604160539505971,2.363763474058226,2.1129083560277744,8,21.62162162162162
ImgROI_1020_Tile_00_Date_20240603.tif,9.075822101487038,8.877384314283656,8.865011492463681,37,35636,5.951397219990573,6.291112461002128,6.277046516142078,28,22924,40245,15.35,3.1244248814964646,2.586271853281528,2.5879649763216035,-9,-24.324324324324326
ImgROI_1021_Tile_00_Date_20240603.tif,8.675566190590285,8.582314174368008,8.335506363796378,84,56320,5.922803757093464,5.551665948239931,5.53793203540998,83,51024,134833,51.43,2.7527624334968204,3.0306482261280774,2.797574328386398,-1,-1.1904761904761905
ImgROI_1022_Tile_00_Date_20240603.tif,8.680783716618436,8.57252015989314,8.176606211273649,173,175407,7.101384469956932,6.960634603596078,6.96955101359805,168,174126,56654,21.61,1.5793992466615032,1.6118855562970618,1.207055197675599,-5,-2.8901734104046244
ImgROI_1023_Tile_00_Date_20240603.tif,8.695476827573495,8.729008535808921,8.219927204971798,168,221217,5.696020741823808,5.663275237426542,5.672712822010334,162,178356,67999,25.94,2.9994560857496877,3.065733298382379,2.5472143829614637,-6,-3.571428571428571
ImgROI_1024_Tile_00_Date_20240603.tif,6.820628354054165,6.8509117788085,6.209748932819454,308,292592,6.992951288977327,6.952039837117936,6.93166695124271,308,290572,0,0.0,-0.1723229349231623,-0.10112805830943561,-0.7219180184232563,0,0.0
ImgROI_1025_Tile_00_Date_20240603.tif,7.532761075946794,7.184068610981461,6.639274532636936,108,290882,7.29130786236186,7.280015601903108,7.383459104661053,105,264553,22661,8.64,0.24145321358493366,-0.09594699092164749,-0.7441845720241176,-3,-2.7777777777777777
ImgROI_1026_Tile_00_Date_20240603.tif,8.687135070598751,8.405377358054691,8.285522707079876,15,21727,4.999918005840507,5.018375104001692,4.968245201253958,16,23010,125602,47.91,3.6872170647582445,3.387002254052999,3.317277505825918,1,6.666666666666667
ImgROI_1027_Tile_00_Date_20240603.tif,9.31277306441925,9.144796684418507,8.909304163139849,58,91489,5.828454837287676,5.797346439050075,5.801527879134221,59,90513,130051,49.61,3.484318227131574,3.3474502453684325,3.107776284005628,1,1.7241379310344827
ImgROI_1028_Tile_00_Date_20240603.tif,7.49660371968487,6.901980863760614,6.056138337236416,134,366979,6.386417142591962,6.368837267852392,6.383263909207632,134,366979,0,0.0,1.1101865770929082,0.5331435959082222,-0.32712557197121583,0,0.0
ImgROI_1029_Tile_00_Date_20240603.tif,8.171182789291581,7.543397041144733,7.190162803114727,76,179098,7.3216731876064705,7.333614064708743,7.39325223751837,76,179098,14983,5.72,0.8495096016851109,0.20978297643598953,-0.20308943440364313,0,0.0
ImgROI_102_Tile_00_Date_20240603.tif,8.006029250756002,7.543431502275752,7.123101537752311,188,222282,7.851537723717072,7.938479675192364,7.971073862800057,188,222282,0,0.0,0.15449152703893088,-0.39504817291661265,-0.8479723250477456,0,0.0
ImgROI_1030_Tile_00_Date_20240603.tif,6.939316189769768,6.910197193831195,6.181619327368422,208,330165,7.60068642669534,7.587005004656144,7.626461073442226,208,330089,0,0.0,-0.6613702369255723,-0.6768078108249496,-1.444841746073804,0,0.0
ImgROI_1031_Tile_00_Date_20240603.tif,10.616270086576913,10.41426135548258,10.376546618834851,2,2395,1.1581229683412269,1.177238087104396,1.1837485037710629,8,2431,234723,89.54,9.458147118235686,9.237023268378184,9.192798115063788,6,300.0
ImgROI_1032_Tile_00_Date_20240603.tif,10.06129024193311,9.834079263084543,9.64815094002864,17,9925,7.72909814922677,7.46735104674076,7.504699929203799,21,39002,164875,62.89,2.3321920927063395,2.366728216343784,2.1434510108248404,4,23.52941176470588
ImgROI_1033_Tile_00_Date_20240603.tif,10.969727854772431,10.73662273863816,10.736739908220422,41,28420,6.25591722469555,6.294840132940998,6.294520976042774,44,32030,221582,84.53,4.713810630076881,4.441782605697161,4.4422189321776475,3,7.317073170731707
ImgROI_1034_Tile_00_Date_20240603.tif,8.726044022133012,8.528408492220489,8.213947518139504,157,151463,5.569564093062811,5.161947977249901,5.177816449111096,164,193011,56998,21.74,3.1564799290702004,3.366460514970588,3.036131069028408,7,4.45859872611465
ImgROI_1035_Tile_00_Date_20240603.tif,8.237387409066642,8.011887750920083,8.088699510934012,34,17476,2.640895106151422,2.657240788666446,2.6644599389960906,20,51788,20332,7.76,5.59649230291522,5.3546469622536375,5.424239571937921,-14,-41.17647058823529
ImgROI_1036_Tile_00_Date_20240603.tif,7.500912580428962,7.111816256968986,6.466248917460959,423,312065,7.121166443300151,7.123678104658207,7.124840610524546,426,315390,0,0.0,0.37974613712881133,-0.011861847689221605,-0.6585916930635873,3,0.7092198581560284
ImgROI_1037_Tile_00_Date_20240603.tif,8.421551757306204,7.954043568759197,7.449688489748402,368,265039,7.909792042378138,7.972302788689435,7.945682106282723,385,278910,28776,10.98,0.5117597149280666,-0.018259219930238046,-0.49599361653432084,17,4.619565217391304
ImgROI_1038_Tile_00_Date_20240603.tif,9.422224217990207,8.880068031656947,8.541257408205242,269,187391,6.750676383559069,6.457207182858893,6.473785580232501,283,178926,67009,25.56,2.671547834431138,2.422860848798054,2.0674718279727413,14,5.204460966542751
ImgROI_1039_Tile_00_Date_20240603.tif,10.312690589255745,10.118955161501868,9.913429336238686,152,96099,4.680984593720923,4.484320528885823,4.488798289666147,151,103856,137123,52.31,5.631705995534822,5.634634632616044,5.4246310465725385,-1,-0.6578947368421052
ImgROI_103_Tile_00_Date_20240603.tif,8.78012057529334,8.222022876509822,7.82603648737199,179,246818,8.060713124239832,8.048031556123055,8.098434302250432,177,241730,0,0.0,0.7194074510535078,0.1739913203867669,-0.27239781487844184,-2,-1.1173184357541899
ImgROI_1040_Tile_00_Date_20240603.tif,9.752959308941012,9.246156302127297,8.947857360839858,370,158817,8.080594499057717,8.105020413695083,8.118645061866795,378,158541,73881,28.18,1.6723648098832946,1.1411358884322134,0.8292122989730633,8,2.1621621621621623
ImgROI_1041_Tile_00_Date_20240603.tif,8.229671970618558,7.434524891923895,7.017093939831889,773,339905,7.857888763934719,7.855157886176038,7.845119960418529,763,340084,0,0.0,0.3717832066838387,-0.4206329942521423,-0.8280260205866403,-10,-1.29366106080207
ImgROI_1042_Tile_00_Date_20240603.tif,10.194396204003407,9.938814081097815,9.793959862958094,151,82789,5.543212892140397,5.436552535663386,5.425999742957983,128,56690,142155,54.23,4.651183311863011,4.502261545434429,4.36796012000011,-23,-15.2317880794702
ImgROI_1043_Tile_00_Date_20240603.tif,7.79681834662049,7.2061308946777745,6.875986298269739,465,203742,7.262144547147654,7.241296748243471,7.273547561830062,463,204205,12253,4.67,0.5346737994728361,-0.03516585356569646,-0.3975612635603234,-2,-0.43010752688172044
ImgROI_1044_Tile_00_Date_20240603.tif,9.87250843860919,9.755140186373668,9.571301915105169,177,66616,7.1884472059857565,7.11668184223098,7.111521355444109,183,184061,142839,54.49,2.684061232623433,2.6384583441426877,2.45978055966106,6,3.389830508474576
ImgROI_1045_Tile_00_Date_20240603.tif,10.860610647090434,10.605653628001363,10.529458388214474,30,23363,6.764001401072161,6.770114097003597,6.660370284072435,29,51252,187711,71.61,4.096609246018273,3.8355395309977665,3.8690881041420386,-1,-3.3333333333333335
ImgROI_1046_Tile_00_Date_20240603.tif,10.360797201948197,9.964762471260013,9.745339847001034,95,95664,3.696237878748032,3.6892737732714567,3.705149769835717,92,69793,141885,54.12,6.664559323200164,6.275488697988556,6.040190077165317,-3,-3.1578947368421053
ImgROI_1047_Tile_00_Date_20240603.tif,9.553609667981776,9.045751508926678,8.655884680229585,174,201896,6.165277556434352,6.178982702501142,6.179865153650962,165,175266,69812,26.63,3.3883321115474248,2.8667688064255357,2.4760195265786233,-9,-5.172413793103448
ImgROI_1048_Tile_00_Date_20240603.tif,8.093565206782715,7.453710254756656,6.744595293682851,317,394145,7.44372002762395,7.441098740916793,7.462580860649695,317,394145,0,0.0,0.6498451791587652,0.012611513839862809,-0.7179855669668438,0,0.0
ImgROI_1049_Tile_00_Date_20240603.tif,8.553336094458343,8.336432767619009,7.768127745049521,224,260589,7.725460262687824,7.683073351077426,7.688161541942948,226,256272,45117,17.21,0.8278758317705188,0.6533594165415826,0.0799662031065731,2,0.8928571428571428
ImgROI_104_Tile_00_Date_20240603.tif,8.911960559463328,8.660599224625443,8.540192055792536,75,14895,7.0098509433514735,7.028473712345165,7.085484803055988,81,22524,115927,44.22,1.9021096161118543,1.632125512280278,1.454707252736548,6,8.0
ImgROI_1050_Tile_00_Date_20240603.tif,10.17397099946668,9.992219936488215,9.97627618629121,2,379,0.0518759625884914,0.0518759625884914,0.0518759625884914,18,1882,231591,88.34,10.12209503687819,9.940343973899724,9.924400223702719,16,800.0
ImgROI_1051_Tile_00_Date_20240603.tif,9.827435311852714,9.72234682001576,9.543972410986884,78,54570,7.180635120801395,7.001656018192376,6.988383649382956,75,50525,168108,64.13,2.6468001910513186,2.720690801823384,2.5555887616039277,-3,-3.8461538461538463
ImgROI_1052_Tile_00_Date_20240603.tif,9.961088149370402,9.651088315458717,9.451427746979054,148,100982,4.962999368141164,4.725710193259114,4.755092310210905,136,95852,129247,49.3,4.998088781229239,4.925378122199603,4.696335436768148,-12,-8.108108108108109
ImgROI_1053_Tile_00_Date_20240603.tif,8.414053863640866,7.682457649996722,7.213819346834454,383,290395,7.16267500518633,7.156357631879756,7.096180219394826,385,292968,23134,8.82,1.2513788584545367,0.5261000181169653,0.11763912743962734,2,0.5221932114882507
ImgROI_1054_Tile_00_Date_20240603.tif,8.38821355880523,7.722746668366042,7.150663920632495,479,388898,8.074039502520241,8.075208060198948,8.069727331526003,479,385258,0,0.0,0.3141740562849886,-0.3524613918329056,-0.9190634108935081,0,0.0
ImgROI_1055_Tile_00_Date_20240603.tif,9.31531107048734,9.17821652765461,8.814881556048658,162,113650,7.546862682682697,7.493054956109915,7.520102131567357,173,111569,106652,40.68,1.7684483878046429,1.685161571544696,1.294779424481301,11,6.790123456790123
ImgROI_1056_Tile_00_Date_20240603.tif,9.73832464865848,9.567718306395474,9.32128276029204,99,76718,7.625066370115582,7.515917629449724,7.5070617676516225,93,104016,123515,47.12,2.113258278542898,2.0518006769457493,1.8142209926404167,-6,-6.0606060606060606
ImgROI_1057_Tile_00_Date_20240603.tif,8.141661866184053,7.835969515240847,7.252692058472228,409,283803,7.799686525550216,7.701331058702031,7.675378143795519,412,287239,29704,11.33,0.3419753406338373,0.13463845653881545,-0.4226860853232912,3,0.7334963325183375
ImgROI_1058_Tile_00_Date_20240603.tif,11.240769191405583,11.056928942505976,11.01794632358366,11,4824,3.124291456377344,3.073523421208644,3.0717361598392574,12,5832,225408,85.99,8.116477735028239,7.983405521297332,7.946210163744402,1,9.090909090909092
ImgROI_1059_Tile_00_Date_20240603.tif,8.084288134416292,7.465090863976632,7.025005961362167,575,370068,7.514409087182618,7.473191524356145,7.428649142723963,574,369811,0,0.0,0.5698790472336741,-0.008100660379513513,-0.40364318136179644,-1,-0.17391304347826086
ImgROI_105_Tile_00_Date_20240603.tif,8.402232271164007,7.854877529416522,7.324525632121152,49,324838,7.846153463985313,7.870418827919099,7.884101456379908,49,324838,0,0.0,0.5560788071786931,-0.015541298502577128,-0.5595758242587561,0,0.0
ImgROI_1060_Tile_00_Date_20240603.tif,8.051329743754602,7.797522923825308,7.740152771085411,127,36263,6.863706146865637,6.804619437541627,6.848371615025608,129,33061,147577,56.3,1.1876235968889652,0.992903486283681,0.8917811560598023,2,1.574803149606299
ImgROI_1061_Tile_00_Date_20240603.tif,8.448291024352573,7.953156838272748,7.757233837687977,469,225931,2.735984496547061,2.523587821557862,2.549902691626164,400,152843,5328,2.03,5.712306527805511,5.429569016714886,5.207331146061813,-69,-14.712153518123666
ImgROI_1062_Tile_00_Date_20240603.tif,8.709081318849647,8.10807662412309,7.662235539421594,803,301167,7.830293421020183,7.895844552557687,7.910133188012248,781,293865,0,0.0,0.8787878978294632,0.2122320715654027,-0.24789764859065322,-22,-2.73972602739726
ImgROI_1063_Tile_00_Date_20240603.tif,9.120948138110698,8.712102190946766,8.491007862961224,503,157539,5.447775240389143,5.7427098452116265,5.731171939789113,490,158812,44356,16.92,3.673172897721555,2.969392345735139,2.759835923172111,-13,-2.584493041749503
ImgROI_1064_Tile_00_Date_20240603.tif,9.252232839647174,8.869026637168224,8.773444834971034,281,168511,4.432714669889251,4.446273517380448,4.454607407200856,272,173136,110574,42.18,4.819518169757924,4.422753119787775,4.318837427770178,-9,-3.202846975088968
ImgROI_1065_Tile_00_Date_20240603.tif,7.883010251489067,7.396704274545322,7.033184559384559,154,455585,7.421074983606784,7.392923875603608,7.36002141224292,157,209331,26388,10.07,0.461935267882283,0.0037803989417142247,-0.32683685285836095,3,1.948051948051948
ImgROI_1066_Tile_00_Date_20240603.tif,10.706621413391856,10.490244354210128,10.429116231443384,8,5594,2.052236500719142,2.0575098506345784,2.0742559893228365,5,521,214237,81.72,8.654384912672715,8.43273450357555,8.354860242120548,-3,-37.5
ImgROI_1067_Tile_00_Date_20240603.tif,8.751132685524103,8.361926477970556,8.352317121007575,36,50852,6.775604031623609,6.807779266566845,6.81117120838387,37,51549,159404,60.81,1.9755286539004944,1.554147211403711,1.5411459126237048,1,2.7777777777777777
ImgROI_1068_Tile_00_Date_20240603.tif,7.69017583448123,7.1869420771436845,6.752752054754135,65,84854,6.816926466512114,6.825401037411464,6.862222339080084,65,84911,0,0.0,0.873249367969116,0.36154103973222007,-0.10947028432594941,0,0.0
ImgROI_1069_Tile_00_Date_20240603.tif,8.106674953297649,7.1436852547090375,6.786562581816861,221,359380,7.313232456977517,7.367699970138571,7.344954071940308,221,359426,0,0.0,0.7934424963201314,-0.22401471542953377,-0.558391490123447,0,0.0
ImgROI_106_Tile_00_Date_20240603.tif,8.311799786512662,7.890151858655204,7.527995288771638,62,335598,3.726925303655261,3.734370447589624,3.74276038667016,20,262613,0,0.0,4.584874482857401,4.15578141106558,3.7852349021014784,-42,-67.74193548387096
ImgROI_1070_Tile_00_Date_20240603.tif,8.504835647926141,8.036606549065619,7.631146325992756,317,115206,7.735109862547873,7.71004822641102,7.669304853966392,310,114582,54348,20.73,0.7697257853782684,0.3265583226545985,-0.0381585279736365,-7,-2.2082018927444795
ImgROI_1071_Tile_00_Date_20240603.tif,8.987208958600537,8.557023008519732,8.157183594417749,235,122813,7.699769065535526,7.841512580643679,7.855811206494117,241,126648,78802,30.06,1.2874398930650104,0.7155104278760529,0.30137238792363163,6,2.553191489361702
ImgROI_1072_Tile_00_Date_20240603.tif,10.173407275246497,9.932095230469027,9.797751209355445,72,58524,8.157004945400137,8.186442678398768,8.174157572909923,86,58962,141645,54.03,2.0164023298463594,1.7456525520702595,1.6235936364455217,14,19.444444444444446
ImgROI_1073_Tile_00_Date_20240603.tif,8.568045387261073,8.357000858605417,8.474221590111409,121,35513,6.101600191077411,6.450907954106203,6.419724687088693,43,39688,0,0.0,2.4664451961836615,1.9060929044992143,2.0544969030227156,-78,-64.46280991735537
ImgROI_1074_Tile_00_Date_20240603.tif,8.391909059785108,7.725410579293355,7.389302651368021,501,321933,7.891735907406681,7.88772708676137,7.911319182041789,498,321171,0,0.0,0.5001731523784274,-0.16231650746801485,-0.5220165306737687,-3,-0.5988023952095809
ImgROI_1075_Tile_00_Date_20240603.tif,7.797143346250059,7.23616176031461,7.008549553964738,262,188690,7.3427046217677825,7.368707953086164,7.437086224283789,260,186175,0,0.0,0.4544387244822765,-0.13254619277155477,-0.4285366703190503,-2,-0.7633587786259541
ImgROI_1076_Tile_00_Date_20240603.tif,8.220396076928376,7.985595651119591,7.452665241958202,379,257195,8.107685716368236,8.066474402164589,8.084347152109961,373,244663,19060,7.27,0.11271036056013983,-0.08087875104499798,-0.6316819101517597,-6,-1.58311345646438
ImgROI_1077_Tile_00_Date_20240603.tif,7.734786375451074,7.16816037199612,6.777117749283298,466,304191,7.629076563464957,7.605148336068734,7.596696736221936,465,304977,0,0.0,0.10570981198611751,-0.436987964072614,-0.8195789869386383,-1,-0.2145922746781116
ImgROI_1078_Tile_00_Date_20240603.tif,9.353966058784875,9.162507172727274,9.203230985992352,23,11284,4.777236327446133,4.500322841587083,4.529224875399673,17,3818,169194,64.54,4.576729731338743,4.662184331140191,4.674006110592679,-6,-26.08695652173913
ImgROI_1079_Tile_00_Date_20240603.tif,9.598103948671808,9.521094625315309,9.168873139390609,198,140142,7.395063754685869,7.380188218666134,7.399478211937206,200,130830,90947,34.69,2.203040193985939,2.140906406649175,1.769394927453403,2,1.0101010101010102
ImgROI_107_Tile_00_Date_20240603.tif,8.65533306324312,8.297710129025202,7.970267384870068,86,52339,8.590310653919609,8.602615429315133,8.58704911837161,86,52346,56873,21.7,0.065022409323511,-0.30490530028993135,-0.6167817335015418,0,0.0
ImgROI_1080_Tile_00_Date_20240603.tif,8.064610368109305,7.848891184091196,7.780186708719103,8,1288,0.0518759625884914,0.0518759625884914,0.0518759625884914,21,18278,99206,37.84,8.012734405520813,7.797015221502704,7.728310746130611,13,162.5
ImgROI_1081_Tile_00_Date_20240603.tif,8.871251054964395,8.760268336845451,8.199242907681173,227,93553,7.914621098415528,8.006936262061625,7.987293121983146,210,86611,100311,38.27,0.9566299565488672,0.7533320747838257,0.21194978569802725,-17,-7.488986784140969
ImgROI_1082_Tile_00_Date_20240603.tif,7.4728604130136915,6.977652544254148,6.181734572502162,534,434003,7.59855908902174,7.570354289519273,7.636851200705035,531,433033,0,0.0,-0.12569867600804852,-0.5927017452651242,-1.4551166282028731,-3,-0.5617977528089888
ImgROI_1083_Tile_00_Date_20240603.tif,8.398201854511427,7.87883311609466,7.529304334631865,281,75679,8.112625759578172,8.095320592641178,8.150320460220598,285,76820,16507,6.3,0.28557609493325486,-0.21648747654651768,-0.6210161255887332,4,1.4234875444839856
ImgROI_1084_Tile_00_Date_20240603.tif,9.34773171429673,8.896945049262289,8.600537649845046,155,68440,8.307483984907993,8.238374000545736,8.318473254405964,152,78996,93029,35.49,1.0402477293887369,0.6585710487165528,0.28206439543908246,-3,-1.935483870967742
ImgROI_1085_Tile_00_Date_20240603.tif,7.205886895088428,6.263482575355739,5.639901218566788,43,364935,7.0108508825319324,7.045301010054834,6.89969617639094,43,364935,0,0.0,0.1950360125564954,-0.7818184346990948,-1.2597949578241519,0,0.0
ImgROI_1086_Tile_00_Date_20240603.tif,7.25602208007337,7.054761050114081,7.096739049758791,6,3429,0.0518759625884914,0.0518759625884914,0.0518759625884914,15,3721,0,0.0,7.204146117484878,7.0028850875255895,7.0448630871703,9,150.0
ImgROI_1087_Tile_00_Date_20240603.tif,7.4568676686305295,6.31722089958603,5.678930261665931,57,279420,7.954665260227343,7.934270730035713,7.892950447715265,56,268969,0,0.0,-0.4977975915968136,-1.617049830449683,-2.214020186049334,-1,-1.7543859649122806
ImgROI_1088_Tile_00_Date_20240603.tif,10.577188684362731,10.47849771194774,10.465063859463392,1,3,5.997276576378115,6.000973069529462,6.015301373383256,0,0,222001,84.69,4.579912107984616,4.477524642418278,4.449762486080136,-1,-100.0
ImgROI_1089_Tile_00_Date_20240603.tif,9.103299410398238,8.566022077412592,8.162486503576666,108,35934,8.105234634213351,8.04484988176688,8.045957560377142,115,39455,77452,29.55,0.9980647761848864,0.5211721956457129,0.11652894319952445,7,6.481481481481481
ImgROI_108_Tile_00_Date_20240603.tif,8.008752375809463,7.717944465165607,7.534798176928973,17,5475,7.86515535286339,7.883688951881839,7.879016145200741,17,5471,9482,3.62,0.14359702294607324,-0.16574448671623276,-0.3442179682717681,0,0.0
ImgROI_1090_Tile_00_Date_20240603.tif,8.427854938138237,7.52670421429239,6.818252938485223,190,299836,8.157463622971905,8.147048992464196,8.15612119315926,190,299836,0,0.0,0.2703913151663322,-0.6203447781718063,-1.3378682546740368,0,0.0
ImgROI_1091_Tile_00_Date_20240603.tif,8.5707525756388,7.650415909617288,7.125547758803475,98,15895,8.22820103883429,8.205793046818382,8.217305519907557,98,15895,11099,4.23,0.34255153680450867,-0.555377137201094,-1.0917577611040814,0,0.0
ImgROI_1092_Tile_00_Date_20240603.tif,9.6039889759833,9.042424044029344,8.625818091794601,208,67951,8.463685726351759,8.454011337253577,8.467871041992495,219,73070,64581,24.64,1.1403032496315415,0.5884127067757667,0.1579470498021056,11,5.288461538461538
ImgROI_1093_Tile_00_Date_20240603.tif,8.162013532393921,7.284160611474627,6.638396859278906,92,393880,7.52831436393247,7.509607255509974,7.554224057013108,93,390060,0,0.0,0.633699168461451,-0.22544664403534664,-0.9158271977342016,1,1.0869565217391304
ImgROI_1094_Tile_00_Date_20240603.tif,9.14043843785945,8.385225309275683,7.882492417799933,288,341998,8.704085199011603,8.68803032442131,8.669377763408267,291,342534,16445,6.27,0.4363532388478468,-0.3028050151456281,-0.7868853456083338,3,1.0416666666666665
ImgROI_1095_Tile_00_Date_20240603.tif,8.419681027069473,7.590846983175526,7.056541548823687,233,263231,7.24976799079823,7.276387317958911,7.266800575962385,233,263231,0,0.0,1.1699130362712422,0.3144596652166145,-0.21025902713869815,0,0.0
ImgROI_1096_Tile_00_Date_20240603.tif,8.085580290306048,7.764549387725699,7.596326076864867,117,70904,6.8244094832684485,6.849959513505763,6.869189655811833,115,58435,98260,37.48,1.2611708070375993,0.9145898742199359,0.727136421053034,-2,-1.7094017094017095
ImgROI_1097_Tile_00_Date_20240603.tif,8.085483687125627,7.76473065210793,7.59602332922315,116,70203,6.826937891732992,6.84910767037104,6.86692862679013,116,58399,95861,36.57,1.2585457953926351,0.9156229817368899,0.7290947024330201,0,0.0
