name,masked_R_entropy,masked_G_entropy,masked_B_entropy,masked_total_objects,masked_total_area,cloud_area,cloud_percentage
ImgROI_1020_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,40245,15.35
ImgROI_1021_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,134833,51.43
ImgROI_1022_Tile_00_Date_20240603.tif,5.780132401938511,5.731126830863425,5.718599313454531,139,234871,56654,21.61
ImgROI_1023_Tile_00_Date_20240603.tif,4.874302396497205,4.835662345204235,4.8437741846889955,82,146567,67999,25.94
ImgROI_1024_Tile_00_Date_20240603.tif,6.992951288977327,6.952039837117936,6.93166695124271,221,220778,0,0.0
ImgROI_1025_Tile_00_Date_20240603.tif,6.647712872594119,6.579854917008833,6.6468880799711165,99,278606,22661,8.64
ImgROI_1026_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,29,17637,125602,47.91
ImgROI_1027_Tile_00_Date_20240603.tif,1.3583553025727346,1.3638282009819578,1.3774753463207183,57,93425,130051,49.61
ImgROI_1028_Tile_00_Date_20240603.tif,6.386417142591962,6.368837267852392,6.383263909207632,122,374881,0,0.0
ImgROI_1029_Tile_00_Date_20240603.tif,7.3216731876064705,7.333614064708743,7.39325223751837,67,151365,14983,5.72
ImgROI_102_Tile_00_Date_20240603.tif,7.8515377237170725,7.938479675192364,7.971073862800057,117,551870,0,0.0
ImgROI_1030_Tile_00_Date_20240603.tif,7.60068642669534,7.587005004656144,7.6264610734422265,188,301182,0,0.0
ImgROI_1031_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,2,111,234723,89.54
ImgROI_1032_Tile_00_Date_20240603.tif,3.064396323142841,3.0236351917128275,3.399975896041404,46,41950,164875,62.89
ImgROI_1033_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,7,947,221582,84.53
ImgROI_1034_Tile_00_Date_20240603.tif,3.5539528615592304,3.568429746709638,3.534053565903486,124,107145,56998,21.74
ImgROI_1035_Tile_00_Date_20240603.tif,0.2616229804816734,0.2780429720202486,0.2819492220202486,3,143,20332,7.76
ImgROI_1036_Tile_00_Date_20240603.tif,7.121166443300151,7.1459858276442025,7.150243963394762,347,542534,0,0.0
ImgROI_1037_Tile_00_Date_20240603.tif,6.575387267068588,6.603670071245328,6.5616845873587435,206,416523,28776,10.98
ImgROI_1038_Tile_00_Date_20240603.tif,3.5377726154815576,3.516587358926173,3.4890968036705807,147,110173,67009,25.56
ImgROI_1039_Tile_00_Date_20240603.tif,3.0737371045190085,3.0645140610570105,3.039949144547094,71,107340,137123,52.31
ImgROI_103_Tile_00_Date_20240603.tif,6.369011274777548,6.373428703465154,6.444639140565462,111,436581,0,0.0
ImgROI_1040_Tile_00_Date_20240603.tif,7.784502829523748,7.863679224692874,7.758774270316336,218,84152,73881,28.18
ImgROI_1041_Tile_00_Date_20240603.tif,7.857888763934719,7.855157886176038,7.845119960418529,592,533993,0,0.0
ImgROI_1042_Tile_00_Date_20240603.tif,0.5402602278191083,0.5874410231741923,0.6029644804807257,58,51184,142155,54.23
ImgROI_1043_Tile_00_Date_20240603.tif,5.743397654523568,5.727216885240007,5.699780147204925,129,180509,12253,4.67
ImgROI_1044_Tile_00_Date_20240603.tif,5.806572283424419,5.786430784402813,5.832299312374339,108,100441,142839,54.49
ImgROI_1045_Tile_00_Date_20240603.tif,2.2881868642547305,2.3156155095131266,2.3566681339997264,56,34805,187711,71.61
ImgROI_1046_Tile_00_Date_20240603.tif,0.6088928868209854,0.6111778965894274,0.6728292880354532,40,27958,141885,54.12
ImgROI_1047_Tile_00_Date_20240603.tif,4.5909786478377645,4.733475321237925,4.871497244823856,143,168524,69812,26.63
ImgROI_1048_Tile_00_Date_20240603.tif,7.44372002762395,7.441098740916793,7.462580860649695,249,355008,0,0.0
ImgROI_1049_Tile_00_Date_20240603.tif,6.3688814729285355,6.435285385308774,6.53465264189493,157,389903,45117,17.21
ImgROI_104_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,55,47469,115927,44.22
ImgROI_1050_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,3,1441,231591,88.34
ImgROI_1051_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,9,1008,168108,64.13
ImgROI_1052_Tile_00_Date_20240603.tif,1.6127290575318218,1.5305692264334123,1.4703132918968418,73,82587,129247,49.3
ImgROI_1053_Tile_00_Date_20240603.tif,6.968529556668911,6.964397807747576,6.9197942943066835,286,241481,23134,8.82
ImgROI_1054_Tile_00_Date_20240603.tif,8.074039502520241,8.075208060198948,8.069727331526003,374,339952,0,0.0
ImgROI_1055_Tile_00_Date_20240603.tif,6.605760964003084,6.518368108351461,6.4819113309394405,90,173385,106652,40.68
ImgROI_1056_Tile_00_Date_20240603.tif,3.169914124345107,3.13965069705583,3.130134089474626,49,64237,123515,47.12
ImgROI_1057_Tile_00_Date_20240603.tif,6.731688123768892,6.709175961811618,6.778146308520572,216,181966,29704,11.33
ImgROI_1058_Tile_00_Date_20240603.tif,0.7113263203800771,0.6552815037035561,0.5910084075792932,13,4977,225408,85.99
ImgROI_1059_Tile_00_Date_20240603.tif,7.514409087182618,7.473191524356145,7.428649142723963,399,296461,0,0.0
ImgROI_105_Tile_00_Date_20240603.tif,7.846153463985313,7.870418827919099,7.884101456379908,17,342331,0,0.0
ImgROI_1060_Tile_00_Date_20240603.tif,1.5402007287247348,1.380717488657887,1.2214009976690836,127,41232,147577,56.3
ImgROI_1061_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,262,263432,5328,2.03
ImgROI_1062_Tile_00_Date_20240603.tif,8.029062973551923,8.058164417487667,8.067060094622356,686,271791,0,0.0
ImgROI_1063_Tile_00_Date_20240603.tif,3.0996567248957523,2.9831490485714016,3.003904580058777,169,135824,44356,16.92
ImgROI_1064_Tile_00_Date_20240603.tif,0.6389654919922148,0.6279917815156477,0.6500459281957655,175,211067,110574,42.18
ImgROI_1065_Tile_00_Date_20240603.tif,7.420729337615273,7.383702002533049,7.358973469225709,97,383543,26388,10.07
ImgROI_1066_Tile_00_Date_20240603.tif,0.975830874985849,0.8670960568757463,0.847958194663031,27,21438,214237,81.72
ImgROI_1067_Tile_00_Date_20240603.tif,6.4909763054266305,6.529023458807718,6.566246758510336,54,62300,159404,60.81
ImgROI_1068_Tile_00_Date_20240603.tif,6.816926466512114,6.825401037411464,6.862222339080084,43,83119,0,0.0
ImgROI_1069_Tile_00_Date_20240603.tif,7.313232456977517,7.367699970138571,7.344954071940308,145,379058,0,0.0
ImgROI_106_Tile_00_Date_20240603.tif,7.903662237108142,7.927646721925996,7.953765704904951,14,329082,0,0.0
ImgROI_1070_Tile_00_Date_20240603.tif,7.735109862547873,7.698274799755134,7.6427238209486195,195,79470,54348,20.73
ImgROI_1071_Tile_00_Date_20240603.tif,5.124610089427518,5.244807564583075,5.098666095311602,120,126276,78802,30.06
ImgROI_1072_Tile_00_Date_20240603.tif,4.775112384963585,4.804075114895294,4.8089459895802396,84,142309,141645,54.03
ImgROI_1073_Tile_00_Date_20240603.tif,1.456803440116623,1.1359470286323272,0.897844225048846,11,4734,0,0.0
ImgROI_1074_Tile_00_Date_20240603.tif,7.891735907406681,7.88772708676137,7.911319182041789,324,234698,0,0.0
ImgROI_1075_Tile_00_Date_20240603.tif,7.3427046217677825,7.378805462854607,7.44718373405223,140,92715,0,0.0
ImgROI_1076_Tile_00_Date_20240603.tif,7.018016399931879,6.933532161310298,6.851192151493272,258,420639,19060,7.27
ImgROI_1077_Tile_00_Date_20240603.tif,7.629076563464957,7.613943762503844,7.606794245990377,301,440091,0,0.0
ImgROI_1078_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,169194,64.54
ImgROI_1079_Tile_00_Date_20240603.tif,5.247748928186938,5.3505155577663635,5.2797014199559715,133,210808,90947,34.69
ImgROI_107_Tile_00_Date_20240603.tif,4.705894788684061,4.868691965168621,4.876070483593914,48,222326,56873,21.7
ImgROI_1080_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,99206,37.84
ImgROI_1081_Tile_00_Date_20240603.tif,5.898693481557141,5.954827344954341,5.981283929885984,103,127164,100311,38.27
ImgROI_1082_Tile_00_Date_20240603.tif,7.59855908902174,7.570354289519273,7.636851200705035,275,361935,0,0.0
ImgROI_1083_Tile_00_Date_20240603.tif,8.112625759578172,8.095320592641178,8.150320460220598,218,61656,16507,6.3
ImgROI_1084_Tile_00_Date_20240603.tif,6.472287726850445,6.580894819615956,6.751220919848272,73,45245,93029,35.49
ImgROI_1085_Tile_00_Date_20240603.tif,7.0108508825319324,7.045301010054834,6.89969617639094,12,267515,0,0.0
ImgROI_1086_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,0,0.0
ImgROI_1087_Tile_00_Date_20240603.tif,7.954665260227343,7.934270730035713,7.892950447715265,10,258830,0,0.0
ImgROI_1088_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,222001,84.69
ImgROI_1089_Tile_00_Date_20240603.tif,6.142923346203786,6.0581931673281275,5.921901926950664,26,20858,77452,29.55
ImgROI_108_Tile_00_Date_20240603.tif,2.427827136247391,2.4702637407181847,2.4876424008411497,55,107238,9482,3.62
ImgROI_1090_Tile_00_Date_20240603.tif,8.157463622971905,8.147048992464196,8.15612119315926,54,371737,0,0.0
ImgROI_1091_Tile_00_Date_20240603.tif,7.546367123271871,7.528785236999399,7.526343779853032,22,4709,11099,4.23
ImgROI_1092_Tile_00_Date_20240603.tif,7.38872148289277,7.41916706706538,7.393623464675455,45,182182,64581,24.64
ImgROI_1093_Tile_00_Date_20240603.tif,7.52831436393247,7.509607255509974,7.554224057013108,29,382537,0,0.0
ImgROI_1094_Tile_00_Date_20240603.tif,8.704085199011603,8.68803032442131,8.669377763408267,77,498888,16445,6.27
ImgROI_1095_Tile_00_Date_20240603.tif,7.24976799079823,7.276387317958911,7.266800575962385,177,334388,0,0.0
ImgROI_1096_Tile_00_Date_20240603.tif,0.14052306469976594,0.16397300173987836,0.16348153852232405,4,528,98260,37.48
ImgROI_1097_Tile_00_Date_20240603.tif,0.14052306469976594,0.16397300173987836,0.16168799197143638,4,528,95861,36.57
ImgROI_1098_Tile_00_Date_20240603.tif,6.813488073975738,6.8517792843434435,6.896498567955751,39,35305,0,0.0
ImgROI_1099_Tile_00_Date_20240603.tif,2.358763226770773,2.3250100470981323,2.3144560933233724,29,13585,0,0.0
ImgROI_109_Tile_00_Date_20240603.tif,4.580666335551768,4.537836613914441,4.498318634798833,39,227966,40062,15.28
ImgROI_10_Tile_00_Date_20240603.tif,8.026047643985066,8.088470534327408,8.147243942227197,9,4706,114398,43.64
ImgROI_1100_Tile_00_Date_20240603.tif,7.629151099140585,7.677338646370109,7.73188009327713,90,392885,0,0.0
ImgROI_1101_Tile_00_Date_20240603.tif,2.7988027616049655,2.681643866310657,2.662251393560955,66,236944,102887,39.25
ImgROI_1102_Tile_00_Date_20240603.tif,7.148200661740505,7.106892115171258,7.042514062406975,41,256609,39812,15.19
ImgROI_1103_Tile_00_Date_20240603.tif,6.819727326254606,6.818772291851596,6.818116405792454,38,15116,19371,7.39
ImgROI_1104_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,5,3677,239675,91.43
ImgROI_1105_Tile_00_Date_20240603.tif,6.442717882896978,6.536799821423998,6.657141573056336,34,101158,106036,40.45
ImgROI_1106_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,226796,86.52
ImgROI_1107_Tile_00_Date_20240603.tif,6.468688546202239,6.501198930977713,6.422097748196134,22,176731,56794,21.67
ImgROI_1108_Tile_00_Date_20240603.tif,6.075370366183513,6.14157311069499,6.083783494152288,1,256822,0,0.0
ImgROI_1109_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,19,55834,179866,68.61
ImgROI_110_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,3,309,243387,92.84
ImgROI_1110_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,247968,94.59
ImgROI_1111_Tile_00_Date_20240603.tif,8.141146234360084,8.209754254212926,8.191617931472257,31,272796,0,0.0
ImgROI_1112_Tile_00_Date_20240603.tif,7.96941514336812,7.933341663407944,7.944519940617599,51,274081,3510,1.34
ImgROI_1113_Tile_00_Date_20240603.tif,7.257695995257353,7.266893252473116,7.34692810591199,3,633,0,0.0
ImgROI_1114_Tile_00_Date_20240603.tif,0.7933477842152802,0.6499380744482952,0.6380133659571837,17,34004,18883,7.2
ImgROI_1115_Tile_00_Date_20240603.tif,7.547475725660326,7.556023911802739,7.563990034109423,39,282547,0,0.0
ImgROI_1116_Tile_00_Date_20240603.tif,2.119708673607279,2.27477449691473,2.3424940425569596,66,86687,168120,64.13
ImgROI_1117_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,15,2342,24324,9.28
ImgROI_1118_Tile_00_Date_20240603.tif,3.574696745605438,3.6012043507140112,3.5897692672521204,24,30330,206829,78.9
ImgROI_1119_Tile_00_Date_20240603.tif,3.243317181031309,3.2674301815089,3.253994807316828,51,347395,41908,15.99
ImgROI_111_Tile_00_Date_20240603.tif,9.338537022501153,9.370941287227582,9.369269135515154,132,440073,0,0.0
ImgROI_1120_Tile_00_Date_20240603.tif,6.793177897079676,6.780595504453533,6.707438806615397,29,262987,4112,1.57
ImgROI_1121_Tile_00_Date_20240603.tif,6.874461668480911,6.85758676996674,6.873253164425148,41,301689,0,0.0
ImgROI_1122_Tile_00_Date_20240603.tif,3.5993555566284168,3.6061114534377743,3.8120734642153393,36,204667,64150,24.47
ImgROI_1123_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,2,180,235324,89.77
ImgROI_1124_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,4,1790,236041,90.04
ImgROI_1125_Tile_00_Date_20240603.tif,7.522898473020529,7.609438704039215,7.62378743769945,123,393230,0,0.0
ImgROI_1126_Tile_00_Date_20240603.tif,6.638676968457111,6.675327543366162,6.666111557703981,96,301237,25730,9.82
ImgROI_1127_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,5,329,187666,71.59
ImgROI_1128_Tile_00_Date_20240603.tif,1.0434644943120435,1.1385188588963135,1.1941984426068242,59,51789,180298,68.78
ImgROI_1129_Tile_00_Date_20240603.tif,4.353255333383892,4.39670840645973,4.322778118961442,99,69840,42744,16.31
ImgROI_112_Tile_00_Date_20240603.tif,8.833275610694574,8.794790071459497,8.838562239827143,110,324743,19881,7.58
ImgROI_1130_Tile_00_Date_20240603.tif,2.8435428920542956,2.819117184850112,2.8344283087209625,47,40837,187657,71.59
ImgROI_1131_Tile_00_Date_20240603.tif,7.593903635193945,7.697339242135312,7.693632497452597,128,127425,28365,10.82
ImgROI_1132_Tile_00_Date_20240603.tif,3.1519028396534403,3.2268353284460627,3.2018034190975895,51,47577,156296,59.62
ImgROI_1133_Tile_00_Date_20240603.tif,7.631821910436506,7.550182023712249,7.476924970006816,123,239817,0,0.0
ImgROI_1134_Tile_00_Date_20240603.tif,4.5691683228824544,4.647893468309662,4.534746730209791,36,169278,116603,44.48
ImgROI_1135_Tile_00_Date_20240603.tif,7.190345738874978,7.127287934864758,7.090858658430237,26,245642,49,0.02
ImgROI_1136_Tile_00_Date_20240603.tif,0.18741734797522788,0.2577167304816734,0.31966142971871037,58,116459,120056,45.8
ImgROI_1137_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,112864,43.05
ImgROI_1138_Tile_00_Date_20240603.tif,7.268304090191438,7.271255811198703,7.185849283149583,31,14560,30512,11.64
ImgROI_1139_Tile_00_Date_20240603.tif,7.062062384375733,7.078864463529048,7.0060150937531285,18,263210,0,0.0
ImgROI_113_Tile_00_Date_20240603.tif,0.30145919661811943,0.32796539293626475,0.35267237315492483,102,61169,122238,46.63
ImgROI_1140_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,243828,93.01
ImgROI_1141_Tile_00_Date_20240603.tif,6.586550675811289,6.466776475955546,6.363093293534119,37,239463,33398,12.74
ImgROI_1142_Tile_00_Date_20240603.tif,2.3849421125199433,2.4525310700640564,2.411972801678992,85,65294,91854,35.04
ImgROI_1143_Tile_00_Date_20240603.tif,0.39165261251137334,0.2798365185711363,0.3862719728587103,90,72098,48452,18.48
ImgROI_1144_Tile_00_Date_20240603.tif,6.918500373393356,6.912981304494345,6.879280454031633,19,313648,0,0.0
ImgROI_1145_Tile_00_Date_20240603.tif,6.564695595581194,6.5864549951022875,6.554539152312419,79,32455,7622,2.91
ImgROI_1146_Tile_00_Date_20240603.tif,0.4799612172531491,0.4971348448681805,0.4810909942671525,110,95843,74435,28.39
ImgROI_1147_Tile_00_Date_20240603.tif,0.2785344352378029,0.23428922352761664,0.2121581756242131,12,766,207064,78.99
ImgROI_1148_Tile_00_Date_20240603.tif,6.934242655802942,6.955240927054252,7.015458188109266,94,302358,0,0.0
ImgROI_1149_Tile_00_Date_20240603.tif,4.597023507599865,4.613362828130433,4.5969022261938015,106,218703,0,0.0
ImgROI_114_Tile_00_Date_20240603.tif,0.3001571132847861,0.32926747626959807,0.35267237315492483,99,58028,120940,46.13
ImgROI_1150_Tile_00_Date_20240603.tif,6.983684216970504,6.988389529284298,6.966738359615057,151,334627,0,0.0
ImgROI_1151_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,112232,42.81
ImgROI_1152_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,99374,37.91
ImgROI_1153_Tile_00_Date_20240603.tif,3.21255526320919,3.2385735865286382,3.2812359665332016,129,57586,68658,26.19
ImgROI_1154_Tile_00_Date_20240603.tif,7.1046467903292845,7.132540318689772,7.101538600468721,132,40749,17377,6.63
ImgROI_1155_Tile_00_Date_20240603.tif,6.833393645467865,6.937105029908424,7.018243428368216,149,311539,23936,9.13
ImgROI_1156_Tile_00_Date_20240603.tif,6.7690157920429135,6.953930919379322,6.921470251278077,159,331121,0,0.0
ImgROI_1157_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,41639,15.88
ImgROI_1158_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,182425,69.59
ImgROI_1159_Tile_00_Date_20240603.tif,0.9565817583345428,1.236734353316451,1.4354514226410362,66,69638,112539,42.93
ImgROI_115_Tile_00_Date_20240603.tif,8.185144549965877,8.23496206415007,8.10758121475639,12,285728,0,0.0
ImgROI_1160_Tile_00_Date_20240603.tif,6.650214643620522,6.572252412151429,6.527259728960849,135,82440,0,0.0
ImgROI_1161_Tile_00_Date_20240603.tif,4.874231236717805,4.832657477983062,4.780373449584939,48,256124,27355,10.44
ImgROI_1162_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,10,966,196112,74.81
ImgROI_1163_Tile_00_Date_20240603.tif,0.2368933901942833,0.23949755686094998,0.09881479577848674,25,9803,60429,23.05
ImgROI_1164_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,207020,78.97
ImgROI_1165_Tile_00_Date_20240603.tif,7.262807019459023,7.253938790234095,7.264479222211184,21,292550,0,0.0
ImgROI_1166_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,147592,56.3
ImgROI_1167_Tile_00_Date_20240603.tif,1.3824479680428907,1.3882715662061789,1.3671166692006806,81,35072,99020,37.77
ImgROI_1168_Tile_00_Date_20240603.tif,0.16918133507321173,0.09881479577848674,0.09881479577848674,89,40912,78203,29.83
ImgROI_1169_Tile_00_Date_20240603.tif,0.21476234229087976,0.2538104804816733,0.2686910657854828,11,2520,37971,14.48
ImgROI_116_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,10,28720,10911,4.16
ImgROI_1170_Tile_00_Date_20240603.tif,8.9494435868789,8.907180985805347,8.911484547597878,66,340073,29431,11.23
ImgROI_1171_Tile_00_Date_20240603.tif,9.622337515819089,9.626605195872436,9.631907574396353,90,324348,0,0.0
ImgROI_1172_Tile_00_Date_20240603.tif,8.7275391607721,8.675148282178446,8.694874581924754,81,231293,96243,36.71
ImgROI_1173_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,156325,59.63
ImgROI_1174_Tile_00_Date_20240603.tif,9.532539611842257,9.51782434260632,9.528460588880295,155,119783,8101,3.09
ImgROI_1175_Tile_00_Date_20240603.tif,8.749681432358043,8.794368694325582,8.713625782689157,46,193902,0,0.0
ImgROI_1176_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,12,13014,87559,33.4
ImgROI_1177_Tile_00_Date_20240603.tif,8.056026520651017,8.092853266370081,8.144206477584477,106,427567,0,0.0
ImgROI_1178_Tile_00_Date_20240603.tif,7.00868509534319,7.039845315054172,7.0041042368347535,31,268559,13600,5.19
ImgROI_1179_Tile_00_Date_20240603.tif,6.334605103815885,6.29473241479365,6.30197900506152,91,155398,119712,45.67
ImgROI_117_Tile_00_Date_20240603.tif,2.2015706746355908,2.176715055765865,2.154657088551128,25,295994,83015,31.67
ImgROI_1180_Tile_00_Date_20240603.tif,7.462680334821647,7.538740851486958,7.485518361513978,271,426368,0,0.0
ImgROI_1181_Tile_00_Date_20240603.tif,7.307597431103871,7.419926867376186,7.4450943822823135,149,235737,43993,16.78
ImgROI_1182_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,213958,81.62
ImgROI_1183_Tile_00_Date_20240603.tif,6.69663972327218,6.795388670763768,6.874502188643909,224,359120,16397,6.25
ImgROI_1184_Tile_00_Date_20240603.tif,4.302599927226077,4.535176314209234,4.510611843640253,100,35266,143210,54.63
ImgROI_1185_Tile_00_Date_20240603.tif,7.288546488534749,7.225693729455302,7.216164864592811,381,388997,706,0.27
ImgROI_1186_Tile_00_Date_20240603.tif,7.997643223661821,7.992293364889075,7.948341698305999,348,412776,0,0.0
ImgROI_1187_Tile_00_Date_20240603.tif,7.111538717663594,7.145029443384639,7.075911539575269,195,88902,32681,12.47
ImgROI_1188_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,208086,79.38
ImgROI_1189_Tile_00_Date_20240603.tif,0.25152547071323134,0.18611526464189454,0.1431272313664326,55,43400,133117,50.78
ImgROI_118_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,150445,57.39
ImgROI_1190_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,26466,10.1
ImgROI_1191_Tile_00_Date_20240603.tif,6.901059527023256,6.815087245171577,6.7650214755473215,9,255422,2216,0.85
ImgROI_1192_Tile_00_Date_20240603.tif,7.401763184549991,7.410333736150905,7.317945406834922,27,23149,64237,24.5
ImgROI_1193_Tile_00_Date_20240603.tif,1.9358833344952535,1.8930938387139644,1.900212636031654,60,50096,117585,44.86
ImgROI_1194_Tile_00_Date_20240603.tif,7.311975721351666,7.319577978183721,7.255651626912466,4,256717,0,0.0
ImgROI_1195_Tile_00_Date_20240603.tif,6.9105546041950445,6.907722819592344,6.832108369123258,19,517933,0,0.0
ImgROI_1196_Tile_00_Date_20240603.tif,0.051875962588491455,0.051875962588491455,0.051875962588491455,0,0,242006,92.32
ImgROI_1197_Tile_00_Date_20240603.tif,6.870859146870301,6.820837965901849,6.8063961189046385,6,2494,0,0.0
ImgROI_1198_Tile_00_Date_20240603.tif,3.1569584685904393,3.172452278516601,3.141637416298829,23,35530,98703,37.65
ImgROI_1199_Tile_00_Date_20240603.tif,6.907324618235935,6.816010485599572,6.7195990973170625,40,19584,29653,11.31
ImgROI_119_Tile_00_Date_20240603.tif,6.24381142884727,6.230596090444527,6.153632722978851,9,251409,11821,4.51
ImgROI_11_Tile_00_Date_20240603.tif,7.779378882411961,7.872275698367627,7.777048923856834,139,83229,52837,20.16
ImgROI_1200_Tile_00_Date_20240603.tif,5.382583131345107,5.375950688502564,5.345995903612218,25,44952,1,0.0
