name,raw_R_entropy,raw_G_entropy,raw_B_entropy,raw_total_objects,raw_total_area
ImgROI_0_Tile_01_Date_20240728.tif,10.435567658365738,9.975554723208427,9.781337061271635,77,61286
ImgROI_0_Tile_01_Date_20240802.tif,9.938813337933762,9.111110149215026,8.865137784071662,78,69769
ImgROI_0_Tile_01_Date_20240807.tif,10.037165981044271,9.185332087604515,9.043292435350907,82,77197
ImgROI_0_Tile_01_Date_20240812.tif,10.533457098573768,10.195684541454273,9.952057623896833,41,27632
ImgROI_0_Tile_01_Date_20240817.tif,9.772816736178763,8.941997259985268,8.759233760949847,67,66653
ImgROI_0_Tile_01_Date_20240822.tif,10.007566899240352,9.300062407040905,9.09208390479867,66,61145
ImgROI_0_Tile_01_Date_20240827.tif,9.633588782740368,8.877215395662313,8.670784702552611,65,66545
ImgROI_0_Tile_01_Date_20240901.tif,9.829499923991117,9.112246618723178,8.829517340413684,78,64626
ImgROI_0_Tile_01_Date_20240906.tif,9.718027187142102,9.034640281531413,8.804928938316566,84,72809
ImgROI_0_Tile_01_Date_20240911.tif,9.790361954212766,9.167229033001373,8.875744120712568,86,65473
ImgROI_0_Tile_01_Date_20240916.tif,9.673322360081542,9.065677659495439,8.851593967782648,82,65447
ImgROI_0_Tile_01_Date_20240921.tif,9.283846560258713,8.734481476311913,8.445545601445462,78,71658
ImgROI_0_Tile_01_Date_20240926.tif,9.669864812118744,9.186071569542948,9.048572895531578,81,83486
ImgROI_0_Tile_02_Date_20240603.tif,10.110801769584732,9.889597991747912,9.536134574395723,99,96115
ImgROI_0_Tile_02_Date_20240608.tif,10.597373725732087,10.332661197969733,10.1633526719923,70,34914
ImgROI_0_Tile_02_Date_20240613.tif,9.942432682094877,9.507289688404171,9.31854996698972,115,111944
ImgROI_0_Tile_02_Date_20240618.tif,10.230036883583901,9.959110497458967,9.698674531094898,103,98219
ImgROI_0_Tile_02_Date_20240623.tif,9.305791677187148,9.269978635071961,9.285977424634844,0,0
ImgROI_0_Tile_02_Date_20240628.tif,9.966467984238001,9.642712864373804,9.370938713681943,106,100245
ImgROI_0_Tile_02_Date_20240703.tif,9.655829502779298,9.538714651943183,9.436481786445274,1,539
ImgROI_0_Tile_02_Date_20240708.tif,10.148481494206147,9.834750756272133,9.59916129932177,106,125139
ImgROI_0_Tile_02_Date_20240713.tif,10.094486441620194,9.76494689364882,9.564592223458183,103,125407
ImgROI_0_Tile_02_Date_20240718.tif,10.135402158020044,9.747441328782541,9.556339518431464,101,130506
ImgROI_0_Tile_02_Date_20240723.tif,10.062419735785534,9.630406996861856,9.44579960169184,109,127646
ImgROI_0_Tile_02_Date_20240728.tif,10.626202253817638,10.409213970268691,10.28598206942762,63,53681
ImgROI_0_Tile_02_Date_20240802.tif,10.10604207720016,9.690971652087972,9.549552674619704,110,121592
ImgROI_0_Tile_02_Date_20240807.tif,10.248361458425496,9.827652574580808,9.726256740306896,113,128933
ImgROI_0_Tile_02_Date_20240812.tif,10.89044546079892,10.664996249770482,10.514440251576398,66,57507
ImgROI_0_Tile_02_Date_20240817.tif,10.105229877891373,9.55024295179037,9.497564259940455,108,124338
ImgROI_0_Tile_02_Date_20240822.tif,11.053695995078929,10.870617047119122,10.797777748386267,37,39172
ImgROI_0_Tile_02_Date_20240827.tif,10.027539339371913,9.467072968571312,9.413663993661315,105,129406
ImgROI_0_Tile_02_Date_20240901.tif,10.111516548770602,9.642671678837827,9.579233653940573,107,121613
ImgROI_0_Tile_02_Date_20240906.tif,9.975919928861755,9.562238410838885,9.522867916271668,110,133428
ImgROI_0_Tile_02_Date_20240911.tif,10.038417688422705,9.69352686071837,9.593658601842789,104,119026
ImgROI_0_Tile_02_Date_20240916.tif,9.891632706784213,9.592415277288637,9.463174106890925,99,119043
ImgROI_0_Tile_02_Date_20240921.tif,9.712390070399557,9.577532311062049,9.380378004753625,97,111376
ImgROI_0_Tile_02_Date_20240926.tif,9.856053004635262,9.791322552466232,9.697517586772891,96,130209
ImgROI_0_Tile_03_Date_20240603.tif,9.74594035803427,9.457025184042973,8.910844962986578,124,92391
ImgROI_0_Tile_03_Date_20240608.tif,10.341866323109532,10.048656184837862,9.9692748949587,75,43892
ImgROI_0_Tile_03_Date_20240613.tif,9.695177408817,9.238048792246444,8.92367053701919,108,88542
ImgROI_0_Tile_03_Date_20240618.tif,9.887736582188246,9.583083406161904,9.121961771767293,99,79036
ImgROI_0_Tile_03_Date_20240623.tif,8.682380702429606,8.610337245619961,8.743034921203025,0,0
ImgROI_0_Tile_03_Date_20240628.tif,9.626500004192554,9.22966808980492,8.70772656820669,103,80022
ImgROI_0_Tile_03_Date_20240703.tif,9.649933445817673,9.56713632986015,9.287557235218443,0,0
ImgROI_0_Tile_03_Date_20240708.tif,9.738501951206079,9.30046983191979,8.841884376266659,103,100181
ImgROI_0_Tile_03_Date_20240713.tif,10.048577119217446,9.641357167971407,9.329339506399936,89,48997
ImgROI_0_Tile_03_Date_20240718.tif,11.018262803404717,10.88480240733132,10.924401015919852,32,26051
ImgROI_0_Tile_03_Date_20240723.tif,9.705533007856012,9.128387392000244,8.760280633598036,106,73785
ImgROI_0_Tile_03_Date_20240728.tif,10.02981748524388,9.53419733506492,9.310633118171099,95,86587
ImgROI_0_Tile_03_Date_20240802.tif,9.757642692216184,9.213289160698368,8.859901127021997,105,59498
ImgROI_0_Tile_03_Date_20240807.tif,9.844448084922382,9.334425114289802,9.029726670623752,114,99597
ImgROI_0_Tile_03_Date_20240812.tif,10.553030991685137,10.340259197617513,10.190249184347474,40,32421
ImgROI_0_Tile_03_Date_20240817.tif,9.70128709485679,9.150528101621392,8.847036145769023,102,84436
ImgROI_0_Tile_03_Date_20240822.tif,10.916385076416248,10.954845729897116,11.0324658484631,7,5083
ImgROI_0_Tile_03_Date_20240827.tif,9.625995783195288,9.135434171876915,8.862257104118902,109,83527
ImgROI_0_Tile_03_Date_20240901.tif,9.751135781392183,9.382114130527773,9.085161610663661,117,87554
ImgROI_0_Tile_03_Date_20240906.tif,9.621393470678816,9.352247023497428,9.091393229082872,111,84070
ImgROI_0_Tile_03_Date_20240911.tif,9.7297039094613,9.49061095608658,9.201356441337767,117,89791
ImgROI_0_Tile_03_Date_20240916.tif,9.640200627220763,9.386953690859883,9.089333806699074,110,83122
ImgROI_0_Tile_03_Date_20240921.tif,9.537424481394773,9.294769400879694,8.957451238179928,108,79930
ImgROI_0_Tile_03_Date_20240926.tif,9.74999726278232,9.646796152113469,9.403996928678222,107,82664
ImgROI_0_Tile_04_Date_20240603.tif,10.3581955717264,10.085798046769563,9.850748594499208,262,108176
ImgROI_0_Tile_04_Date_20240608.tif,10.113794963892694,9.689697037505603,9.89012804578574,2,1566
ImgROI_0_Tile_04_Date_20240613.tif,10.121256874531612,9.782203128565875,9.625166418092341,251,111289
ImgROI_0_Tile_04_Date_20240618.tif,10.370500146325076,10.063521724298003,9.913204541641006,249,98977
ImgROI_0_Tile_04_Date_20240623.tif,9.04615365825204,9.008036035109535,8.82125696274184,0,0
ImgROI_0_Tile_04_Date_20240628.tif,10.35135725158476,10.024340641071378,9.826973233704035,245,100732
ImgROI_0_Tile_04_Date_20240703.tif,8.39968877580723,8.364998098723138,8.228423201933788,1,61
ImgROI_0_Tile_04_Date_20240708.tif,10.4919063358541,10.150760728329157,9.999516070261103,240,96621
ImgROI_0_Tile_04_Date_20240713.tif,10.462183142753728,10.109771983289177,9.91936628608515,213,87404
ImgROI_0_Tile_04_Date_20240718.tif,10.498650788890517,10.10552097783529,9.994377762234915,249,96153
ImgROI_0_Tile_04_Date_20240723.tif,10.387430980588936,9.971142811579643,9.780994341870679,249,97422
ImgROI_0_Tile_04_Date_20240728.tif,10.945625400155528,10.754842680636969,10.666113077346575,174,72499
ImgROI_0_Tile_04_Date_20240802.tif,10.452750680033986,10.044108910192802,9.883219385021476,247,98446
ImgROI_0_Tile_04_Date_20240807.tif,10.528091685689429,10.171108885226207,10.077587259395232,250,99107
ImgROI_0_Tile_04_Date_20240812.tif,10.88459764484513,10.704049598910686,10.627219267518928,113,43546
ImgROI_0_Tile_04_Date_20240817.tif,10.349147111168188,9.947436389248448,9.845694205849137,248,102462
ImgROI_0_Tile_04_Date_20240822.tif,11.344551963681733,11.245232561708564,11.270071304131097,63,26103
ImgROI_0_Tile_04_Date_20240827.tif,10.237751145005202,9.837865977335655,9.738924585444739,243,100832
ImgROI_0_Tile_04_Date_20240901.tif,10.369195745340829,10.033611444685047,9.923513528218935,244,99462
ImgROI_0_Tile_04_Date_20240906.tif,10.245782721022792,9.938180729202168,9.884770885682638,239,96138
ImgROI_0_Tile_04_Date_20240911.tif,10.336719709112847,10.07791672322799,9.989162073576228,246,105880
ImgROI_0_Tile_04_Date_20240916.tif,10.162856213812878,9.875165961860333,9.795553028687092,244,101883
ImgROI_0_Tile_04_Date_20240921.tif,10.08466082590923,9.830587724887582,9.690779006176188,238,101147
ImgROI_0_Tile_04_Date_20240926.tif,10.191555217762657,10.003082467007951,9.951024794062576,247,109854
ImgROI_0_Tile_05_Date_20240603.tif,9.91271557632788,9.330094136248816,8.926738478918576,68,89025
ImgROI_0_Tile_05_Date_20240608.tif,10.408962860142594,10.193527624842659,10.172751351179864,24,29316
ImgROI_0_Tile_05_Date_20240613.tif,9.496294923214904,8.589012073000372,8.489411620611866,55,76874
ImgROI_0_Tile_05_Date_20240618.tif,9.96976039634069,9.562061808610977,9.28095241063367,55,59082
ImgROI_0_Tile_05_Date_20240623.tif,7.99258510418844,8.117742801101075,8.102996563081112,0,0
ImgROI_0_Tile_05_Date_20240628.tif,9.902641194824023,9.368654490856965,9.090102080208236,60,93822
ImgROI_0_Tile_05_Date_20240703.tif,10.007523136240055,9.961259751282963,9.900545099719746,0,0
ImgROI_0_Tile_05_Date_20240708.tif,9.978451673652694,9.368346215841688,9.063871231315163,60,106628
ImgROI_0_Tile_05_Date_20240713.tif,9.970072710901306,9.346510072178372,8.946188386853969,60,112643
ImgROI_0_Tile_05_Date_20240718.tif,10.035479863198674,9.376656599750888,8.998259325712143,59,105495
ImgROI_0_Tile_05_Date_20240723.tif,9.834556845611342,9.129128279902847,8.616264394775198,59,123343
ImgROI_0_Tile_05_Date_20240728.tif,11.14129137083726,10.955047919120277,10.936661281964671,23,26362
ImgROI_0_Tile_05_Date_20240802.tif,9.99196648075885,9.342659087372933,9.051265345506133,56,102740
ImgROI_0_Tile_05_Date_20240807.tif,10.249788634657264,9.680169074340712,9.62764370009453,59,89505
ImgROI_0_Tile_05_Date_20240812.tif,10.919673429718848,10.634262648100194,10.464578335941884,26,38674
ImgROI_0_Tile_05_Date_20240817.tif,9.983965434942553,9.246040947697525,9.033151795618885,63,104050
ImgROI_0_Tile_05_Date_20240822.tif,11.308881571714183,11.424939522729773,11.52011333397149,8,2510
ImgROI_0_Tile_05_Date_20240827.tif,9.983920407097486,9.1141251625367,8.961640888428292,65,104836
ImgROI_0_Tile_05_Date_20240901.tif,10.154076254638126,9.376707344371683,9.24443212825737,66,100907
ImgROI_0_Tile_05_Date_20240906.tif,10.079145165561107,9.302174089951908,9.226566707108743,68,107615
ImgROI_0_Tile_05_Date_20240911.tif,10.167179721066825,9.358877273998713,9.209395420125958,59,102335
ImgROI_0_Tile_05_Date_20240916.tif,10.179473204663534,9.253598201871718,9.121267053370545,64,103756
ImgROI_0_Tile_05_Date_20240921.tif,9.99813524412157,9.041336189141859,8.912921573272202,58,101846
ImgROI_0_Tile_05_Date_20240926.tif,10.16622321316892,9.245087809410542,9.181837097055775,63,97577
ImgROI_0_Tile_06_Date_20240603.tif,9.198487660727764,9.17108669698005,8.599192062801844,72,122312
ImgROI_0_Tile_06_Date_20240608.tif,9.94282100197157,9.922686630108451,9.484884733747657,67,46797
ImgROI_0_Tile_06_Date_20240613.tif,9.020534301893631,8.877947251604516,8.334406813392198,64,127124
ImgROI_0_Tile_06_Date_20240618.tif,10.372698468220706,10.3476302435246,9.988456021579532,42,33992
ImgROI_0_Tile_06_Date_20240623.tif,9.00337953316231,8.947240429198025,8.671034197325316,0,0
ImgROI_0_Tile_06_Date_20240628.tif,9.160058605236232,8.943573958476911,8.377026497761529,68,127632
ImgROI_0_Tile_06_Date_20240703.tif,8.565246613247462,8.465375501524171,8.51066696272405,0,0
ImgROI_0_Tile_06_Date_20240708.tif,9.446739467570938,8.966575625851195,8.546668066496803,80,123825
ImgROI_0_Tile_06_Date_20240713.tif,9.498345065829849,8.869533446359045,8.533654362636968,76,123483
ImgROI_0_Tile_06_Date_20240718.tif,9.981872688544975,9.408379054960397,9.133954938580548,65,106545
ImgROI_0_Tile_06_Date_20240723.tif,9.595804364519362,8.76946867959384,8.460769007500838,72,125455
ImgROI_0_Tile_06_Date_20240728.tif,10.663887781175188,10.292165513005619,10.067826150140322,50,74387
ImgROI_0_Tile_06_Date_20240802.tif,9.77895847134479,8.871408299366928,8.659639413334421,70,133133
ImgROI_0_Tile_06_Date_20240807.tif,9.927442008391752,9.03565548959424,8.880179176419963,76,125243
ImgROI_0_Tile_06_Date_20240812.tif,11.038427779278887,10.856051979797806,10.72190078510369,31,14425
ImgROI_0_Tile_06_Date_20240817.tif,9.81663060540789,8.928220959684632,8.818274602630092,72,57985
ImgROI_0_Tile_06_Date_20240822.tif,11.014020792796373,10.825030177837553,10.77103719763973,28,82975
ImgROI_0_Tile_06_Date_20240827.tif,9.702999455846326,8.983528902325217,8.802238737142424,79,125284
ImgROI_0_Tile_06_Date_20240901.tif,9.83601862750431,9.276685538167747,9.062479539792108,85,129280
ImgROI_0_Tile_06_Date_20240906.tif,9.660008294415789,9.220084256004741,8.954541551293365,84,129125
ImgROI_0_Tile_06_Date_20240911.tif,9.688146009472945,9.345132032885358,9.034771401896752,95,131660
ImgROI_0_Tile_06_Date_20240916.tif,9.484403852326079,9.22149483747033,8.863973339893445,89,129744
ImgROI_0_Tile_06_Date_20240921.tif,9.302648099005124,9.141542436636335,8.7355629053144,94,130945
ImgROI_0_Tile_06_Date_20240926.tif,9.350423625249524,9.216815702223979,8.853793923250443,97,126769
ImgROI_0_Tile_07_Date_20240603.tif,9.95219414209947,9.986854281471988,9.561699262241998,37,42111
ImgROI_0_Tile_07_Date_20240608.tif,10.87923240324039,10.69753822371558,10.677047446848274,2,348
ImgROI_0_Tile_07_Date_20240613.tif,9.052021248684165,8.877297904870277,8.370157218399314,43,122387
ImgROI_0_Tile_07_Date_20240618.tif,9.532458994492966,9.531061034156771,9.215964280800264,43,112474
ImgROI_0_Tile_07_Date_20240623.tif,8.528267324617898,8.638290432361496,8.63226320370107,0,0
ImgROI_0_Tile_07_Date_20240628.tif,9.460837980720267,9.478992174182514,9.082946390456945,44,88532
ImgROI_0_Tile_07_Date_20240703.tif,10.222415857553903,10.190430542265297,10.227604108199326,0,0
ImgROI_0_Tile_07_Date_20240708.tif,9.682182175302277,9.645304762646672,9.313216717828093,48,103001
ImgROI_0_Tile_07_Date_20240713.tif,9.688387233633685,9.60338206901555,9.187031261705052,49,96842
ImgROI_0_Tile_07_Date_20240718.tif,9.66965683823453,9.46779048443477,9.157282002506358,43,96744
ImgROI_0_Tile_07_Date_20240723.tif,9.635432653174627,9.340252723857546,8.96590596479613,48,123168
ImgROI_0_Tile_07_Date_20240728.tif,10.845066248194026,10.71554209832953,10.568343285010364,27,25996
ImgROI_0_Tile_07_Date_20240802.tif,9.79922523368941,9.42035256154484,9.142488070719827,51,124013
ImgROI_0_Tile_07_Date_20240807.tif,9.897531654678769,9.504953376003087,9.342907466890484,52,122398
ImgROI_0_Tile_07_Date_20240812.tif,10.931958439939331,10.787420233934865,10.631256214142493,11,8148
ImgROI_0_Tile_07_Date_20240817.tif,9.683679212135779,9.14839736856093,9.009864172347443,49,96161
ImgROI_0_Tile_07_Date_20240822.tif,11.201084137745543,11.197450406362504,11.230300789365947,7,2511
ImgROI_0_Tile_07_Date_20240827.tif,9.551002066611535,9.100051769411936,8.934108907226348,56,130838
ImgROI_0_Tile_07_Date_20240901.tif,9.712939679660247,9.466901905052367,9.334553687806531,61,131335
ImgROI_0_Tile_07_Date_20240906.tif,9.638637712234342,9.388563947776026,9.286305274234282,59,118099
ImgROI_0_Tile_07_Date_20240911.tif,9.719693571577574,9.598650437479371,9.419184669352676,60,124979
ImgROI_0_Tile_07_Date_20240916.tif,9.538235806669123,9.474726972433553,9.347306916252833,59,113815
ImgROI_0_Tile_07_Date_20240921.tif,9.195351253078694,9.194186255643942,8.914578577207463,54,117770
ImgROI_0_Tile_07_Date_20240926.tif,9.474703091514483,9.57623903196211,9.462451756018849,59,110014
ImgROI_0_Tile_08_Date_20240603.tif,8.793449801174928,9.345175739123734,8.484748438450625,22,130359
ImgROI_0_Tile_08_Date_20240608.tif,9.740938883057193,9.836611598003442,9.605243856408562,3,892
ImgROI_0_Tile_08_Date_20240613.tif,8.104230702659573,8.476882924895888,7.684503831996338,19,132828
ImgROI_0_Tile_08_Date_20240618.tif,8.462543260836108,9.061719148667041,8.193047183397532,19,132818
ImgROI_0_Tile_08_Date_20240623.tif,7.840081246619184,7.912229529536249,8.05044840173186,0,0
ImgROI_0_Tile_08_Date_20240628.tif,8.430990429747535,8.925599786236912,8.05746697274029,25,134324
ImgROI_0_Tile_08_Date_20240703.tif,8.998759783491384,8.929898566879857,8.932427310835635,0,0
ImgROI_0_Tile_08_Date_20240708.tif,8.62159248411401,9.066482040310605,8.263542569563498,21,130201
ImgROI_0_Tile_08_Date_20240713.tif,8.674435202728331,8.986249285391589,8.225061096997422,22,132851
ImgROI_0_Tile_08_Date_20240718.tif,9.036134317245716,9.191538253939793,8.549620290042851,20,128167
ImgROI_0_Tile_08_Date_20240723.tif,8.800598268914852,8.817903413257074,8.11788866465905,19,130632
ImgROI_0_Tile_08_Date_20240728.tif,10.675223285722323,10.676529841098947,10.443984868556752,17,11282
ImgROI_0_Tile_08_Date_20240802.tif,8.987087291398437,8.859136452068803,8.2351260504744,21,131140
ImgROI_0_Tile_08_Date_20240807.tif,9.158865252165828,8.99467630553481,8.481636333146186,21,132126
ImgROI_0_Tile_08_Date_20240812.tif,10.569694453409607,10.46191413278661,10.165642443815864,17,11110
ImgROI_0_Tile_08_Date_20240817.tif,8.921105741382508,8.62550201817229,8.164717115391676,18,132412
ImgROI_0_Tile_08_Date_20240822.tif,11.218093984168524,11.210876087428531,11.20196974693301,7,8685
ImgROI_0_Tile_08_Date_20240827.tif,8.83893608900899,8.499401193079729,8.10293899259646,18,141969
ImgROI_0_Tile_08_Date_20240901.tif,9.001154370115074,8.801362768912133,8.33276520165346,21,122169
ImgROI_0_Tile_08_Date_20240906.tif,8.818054854722416,8.730373067662512,8.349049177483746,20,141731
ImgROI_0_Tile_08_Date_20240911.tif,8.866774769881417,8.89399064206147,8.452853631369956,21,132596
ImgROI_0_Tile_08_Date_20240916.tif,8.712702665959828,8.809454318409653,8.426202511165432,21,136947
ImgROI_0_Tile_08_Date_20240921.tif,8.545243574734812,8.670295031058252,8.279932603034164,18,136204
ImgROI_0_Tile_08_Date_20240926.tif,8.707011853833274,8.908103334009686,8.57104774764884,20,138003
ImgROI_0_Tile_09_Date_20240603.tif,9.723289763186001,9.495776360978114,9.055253030305956,111,122777
ImgROI_0_Tile_09_Date_20240608.tif,9.869171369358824,9.620986328297603,9.254383329302664,110,109756
ImgROI_0_Tile_09_Date_20240613.tif,10.17077661830105,9.971565269458331,9.648610583522114,104,88632
ImgROI_0_Tile_09_Date_20240618.tif,10.32421255356577,10.177621844536985,9.878138199497714,80,50232
ImgROI_0_Tile_09_Date_20240623.tif,7.775455213590873,7.578336834795431,7.715409975690692,0,0
ImgROI_0_Tile_09_Date_20240628.tif,9.598112996868636,9.336463487085283,8.864955742687393,100,127506
ImgROI_0_Tile_09_Date_20240703.tif,10.171749795337952,10.105319818885157,10.029849266579847,0,0
ImgROI_0_Tile_09_Date_20240708.tif,9.820907002177332,9.478298257478743,9.080881371120487,104,150172
ImgROI_0_Tile_09_Date_20240713.tif,9.829324622792187,9.428135347555017,9.066244527895092,108,153809
ImgROI_0_Tile_09_Date_20240718.tif,9.906261398257092,9.456948309129675,9.122700170124084,115,152882
ImgROI_0_Tile_09_Date_20240723.tif,9.956267472134133,9.454665334348965,9.07921279265875,109,153900
ImgROI_0_Tile_09_Date_20240728.tif,10.583318046037412,10.342250762432158,10.107628441519404,69,35760
ImgROI_0_Tile_09_Date_20240802.tif,10.031944557835264,9.534668768488524,9.259122672164759,119,152091
ImgROI_0_Tile_09_Date_20240807.tif,10.129015737325163,9.659876221557232,9.448261125277387,129,160573
ImgROI_0_Tile_09_Date_20240812.tif,11.137201532525065,11.046513257701369,11.005333601857114,42,42049
ImgROI_0_Tile_09_Date_20240817.tif,9.951660251937168,9.467880214404682,9.224312012848133,132,162516
ImgROI_0_Tile_09_Date_20240822.tif,11.227595652894435,11.212596751053763,11.254350488914362,9,2909
ImgROI_0_Tile_09_Date_20240827.tif,9.87439749048224,9.378842326310624,9.157224217521758,124,158929
ImgROI_0_Tile_09_Date_20240901.tif,10.009281075344957,9.565662208007312,9.357830489486735,132,163890
ImgROI_0_Tile_09_Date_20240906.tif,9.86887116785547,9.452184714746956,9.26261329132066,133,161710
ImgROI_0_Tile_09_Date_20240911.tif,9.951951556894398,9.545912535560939,9.318684966326988,140,168200
ImgROI_0_Tile_09_Date_20240916.tif,9.788527410205665,9.427153415888254,9.19462609865098,137,162258
ImgROI_0_Tile_09_Date_20240921.tif,9.613624105768334,9.334870081988543,9.04740070973879,132,164832
ImgROI_0_Tile_09_Date_20240926.tif,9.760637685226264,9.491475224706344,9.27128185187549,139,170051
ImgROI_0_Tile_10_Date_20240603.tif,8.761675018428896,8.675243124261888,7.967142865277654,61,60804
ImgROI_0_Tile_10_Date_20240608.tif,9.585820975990694,9.227275160528775,9.058293334893827,16,7741
ImgROI_0_Tile_10_Date_20240613.tif,8.691708341963997,8.287657556059278,7.878482991381609,58,63897
ImgROI_0_Tile_10_Date_20240618.tif,8.656012163083323,8.500586520589623,7.743910735133772,65,61470
ImgROI_0_Tile_10_Date_20240623.tif,8.237754122409388,8.04060262192502,8.196637847850102,0,0
ImgROI_0_Tile_10_Date_20240628.tif,8.589613767449764,8.326370542585892,7.577911583277065,57,61014
ImgROI_0_Tile_10_Date_20240703.tif,8.983928392945472,8.95185951040656,8.721462061723557,0,0
ImgROI_0_Tile_10_Date_20240708.tif,8.852944779731105,8.43146513095609,7.805391740682346,56,61973
ImgROI_0_Tile_10_Date_20240713.tif,9.036293162471916,8.453442013189278,7.971081139652481,53,57938
ImgROI_0_Tile_10_Date_20240718.tif,10.10754045244523,9.846711120665407,9.699899291058342,30,21145
ImgROI_0_Tile_10_Date_20240723.tif,8.8758102729257,8.18556876847866,7.664282434624484,56,61121
ImgROI_0_Tile_10_Date_20240728.tif,10.272448308977259,10.013741557907508,9.807282538076787,48,24124
ImgROI_0_Tile_10_Date_20240802.tif,8.847479781135315,8.245108750971738,7.705545337532221,60,62680
ImgROI_0_Tile_10_Date_20240807.tif,8.954127413594263,8.312022942266422,7.811286263933679,62,68555
ImgROI_0_Tile_10_Date_20240812.tif,10.217673171285558,9.982664459070383,9.792484235018861,45,23226
ImgROI_0_Tile_10_Date_20240817.tif,8.888190885965663,8.114808942994825,7.668865782384598,56,67028
ImgROI_0_Tile_10_Date_20240822.tif,11.243023754034796,11.2641196289241,11.286222932812725,4,1278
ImgROI_0_Tile_10_Date_20240827.tif,8.86366700993106,8.061650736814704,7.6508833320773,53,119888
ImgROI_0_Tile_10_Date_20240901.tif,9.046095201512152,8.327713955654172,7.932024511226256,57,120839
ImgROI_0_Tile_10_Date_20240906.tif,8.931188656818533,8.312640814975754,7.920361770008248,56,120031
ImgROI_0_Tile_10_Date_20240911.tif,9.02420296487637,8.449961677927712,8.045878542381676,55,118768
ImgROI_0_Tile_10_Date_20240916.tif,8.874058239249656,8.376580735932093,7.943587016981455,58,121257
